u,v,length,traffic_id,volume,Name,CS_id,geometry,Level,PowerKW_list,Number_Of_Chargers,1,2,3,4,5,6,7,8,9,10,11,12
331508,232792,21702.8385329376,87656V1060615,14864,Lillehammer Supercharger,19331,"LINESTRING (10.624690308902055 60.95522546854228, 10.43684098601874 61.12737561219518)",3,[135.0],1,14864.0,15921.0,17306.0,16587.0,17206.0,21078.0,20812.0,20461.0,18105.0,17117.0,15974.0,15255.0
331508,232792,21702.8385329376,87656V1060615,14864,Circle K Strandtorget,243679,"LINESTRING (10.624690308902055 60.95522546854228, 10.43684098601874 61.12737561219518)",3,"[50.0, 50.0, 50.0, 50.0]",4,14864.0,15921.0,17306.0,16587.0,17206.0,21078.0,20812.0,20461.0,18105.0,17117.0,15974.0,15255.0
331508,283883,16752.25152353548,13124V1060174,1220,No CS,0,"LINESTRING (10.624690308902055 60.95522546854228, 10.338372609575885 60.89879615681353)",0,No CS,0,1220.0,1261.0,1237.0,1324.0,1337.0,1545.0,1306.0,1481.0,1412.0,1384.0,1309.0,1141.0
331508,283883,16752.25152353548,16184V1060614,11315,No CS,0,"LINESTRING (10.624690308902055 60.95522546854228, 10.338372609575885 60.89879615681353)",0,No CS,0,11315.0,13082.0,13433.0,12729.0,12772.0,14930.0,16967.0,16439.0,13901.0,12843.0,11651.0,11071.0
331508,355581,26979.277863304284,51934V2523546,7863,Burger King Ringsaker,173569,"LINESTRING (10.624690308902055 60.95522546854228, 11.06288439116747 60.84095154321715)",3,"[50.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 50.0]",8,7863.0,8082.0,8157.0,9668.0,10118.0,11761.0,10929.0,12292.0,10732.0,10415.0,10630.0,9757.0
331508,355581,26979.277863304284,51934V2523546,7863,"Olrud Handelspark, Furnes, Hamar",243641,"LINESTRING (10.624690308902055 60.95522546854228, 11.06288439116747 60.84095154321715)",3,"[50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0]",18,7863.0,8082.0,8157.0,9668.0,10118.0,11761.0,10929.0,12292.0,10732.0,10415.0,10630.0,9757.0
331508,355581,26979.277863304284,51934V2523546,7863,Recharge IKEA Ringsaker,243643,"LINESTRING (10.624690308902055 60.95522546854228, 11.06288439116747 60.84095154321715)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 22.0, 22.0, 22.0, 22.0]",10,7863.0,8082.0,8157.0,9668.0,10118.0,11761.0,10929.0,12292.0,10732.0,10415.0,10630.0,9757.0
331508,355581,26979.277863304284,51934V2523546,7863,Circle K E6 Furnes,216231,"LINESTRING (10.624690308902055 60.95522546854228, 11.06288439116747 60.84095154321715)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0]",6,7863.0,8082.0,8157.0,9668.0,10118.0,11761.0,10929.0,12292.0,10732.0,10415.0,10630.0,9757.0
331508,355581,26979.277863304284,16184V1060614,11315,Burger King Ringsaker,173569,"LINESTRING (10.624690308902055 60.95522546854228, 11.06288439116747 60.84095154321715)",3,"[50.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 50.0]",8,11315.0,13082.0,13433.0,12729.0,12772.0,14930.0,16967.0,16439.0,13901.0,12843.0,11651.0,11071.0
331508,355581,26979.277863304284,16184V1060614,11315,"Olrud Handelspark, Furnes, Hamar",243641,"LINESTRING (10.624690308902055 60.95522546854228, 11.06288439116747 60.84095154321715)",3,"[50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0]",18,11315.0,13082.0,13433.0,12729.0,12772.0,14930.0,16967.0,16439.0,13901.0,12843.0,11651.0,11071.0
331508,355581,26979.277863304284,16184V1060614,11315,Recharge IKEA Ringsaker,243643,"LINESTRING (10.624690308902055 60.95522546854228, 11.06288439116747 60.84095154321715)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 22.0, 22.0, 22.0, 22.0]",10,11315.0,13082.0,13433.0,12729.0,12772.0,14930.0,16967.0,16439.0,13901.0,12843.0,11651.0,11071.0
331508,355581,26979.277863304284,16184V1060614,11315,Circle K E6 Furnes,216231,"LINESTRING (10.624690308902055 60.95522546854228, 11.06288439116747 60.84095154321715)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0]",6,11315.0,13082.0,13433.0,12729.0,12772.0,14930.0,16967.0,16439.0,13901.0,12843.0,11651.0,11071.0
331508,357850,16871.953489253327,16184V1060614,11315,"Grønn Kontakt, Hurtigladestasjon på Rudshøgda",31242,"LINESTRING (10.624690308902055 60.95522546854228, 10.900465128358066 60.885193372791896)",3,[50.0],1,11315.0,13082.0,13433.0,12729.0,12772.0,14930.0,16967.0,16439.0,13901.0,12843.0,11651.0,11071.0
331508,357850,16871.953489253327,12611V705265,3586,"Grønn Kontakt, Hurtigladestasjon på Rudshøgda",31242,"LINESTRING (10.624690308902055 60.95522546854228, 10.900465128358066 60.885193372791896)",3,[50.0],1,3586.0,3652.0,3769.0,4211.0,4885.0,5279.0,5046.0,4840.0,4566.0,4275.0,4146.0,3604.0
232792,184790,18984.335972960103,19923V1060616,13865,"Strandtorget Senter, Lillehammer",243678,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 50.0, 50.0, 50.0, 50.0]",10,13865.0,16029.0,16124.0,15117.0,15299.0,17458.0,20550.0,19264.0,16682.0,16167.0,14846.0,14469.0
232792,184790,18984.335972960103,19923V1060616,13865,Lillehammer Supercharger,19331,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,[135.0],1,13865.0,16029.0,16124.0,15117.0,15299.0,17458.0,20550.0,19264.0,16682.0,16167.0,14846.0,14469.0
232792,184790,18984.335972960103,19923V1060616,13865,Recharge Esso Lillehammer,243686,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[150.0, 50.0, 50.0, 50.0, 22.0, 50.0, 50.0, 50.0, 50.0]",9,13865.0,16029.0,16124.0,15117.0,15299.0,17458.0,20550.0,19264.0,16682.0,16167.0,14846.0,14469.0
232792,184790,18984.335972960103,19923V1060616,13865,Circle K Strandtorget,243679,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[50.0, 50.0, 50.0, 50.0]",4,13865.0,16029.0,16124.0,15117.0,15299.0,17458.0,20550.0,19264.0,16682.0,16167.0,14846.0,14469.0
232792,184790,18984.335972960103,46960V1060417,5826,"Strandtorget Senter, Lillehammer",243678,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 50.0, 50.0, 50.0, 50.0]",10,5826.0,5946.0,5406.0,5922.0,6039.0,6048.0,4552.0,6354.0,6301.0,6336.0,6125.0,5023.0
232792,184790,18984.335972960103,46960V1060417,5826,Lillehammer Supercharger,19331,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,[135.0],1,5826.0,5946.0,5406.0,5922.0,6039.0,6048.0,4552.0,6354.0,6301.0,6336.0,6125.0,5023.0
232792,184790,18984.335972960103,46960V1060417,5826,Recharge Esso Lillehammer,243686,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[150.0, 50.0, 50.0, 50.0, 22.0, 50.0, 50.0, 50.0, 50.0]",9,5826.0,5946.0,5406.0,5922.0,6039.0,6048.0,4552.0,6354.0,6301.0,6336.0,6125.0,5023.0
232792,184790,18984.335972960103,46960V1060417,5826,Circle K Strandtorget,243679,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[50.0, 50.0, 50.0, 50.0]",4,5826.0,5946.0,5406.0,5922.0,6039.0,6048.0,4552.0,6354.0,6301.0,6336.0,6125.0,5023.0
232792,184790,18984.335972960103,44155V1060152,8454,"Strandtorget Senter, Lillehammer",243678,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 50.0, 50.0, 50.0, 50.0]",10,8454.0,8794.0,8235.0,,,,,,,9689.0,9258.0,8332.0
232792,184790,18984.335972960103,44155V1060152,8454,Lillehammer Supercharger,19331,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,[135.0],1,8454.0,8794.0,8235.0,,,,,,,9689.0,9258.0,8332.0
232792,184790,18984.335972960103,44155V1060152,8454,Recharge Esso Lillehammer,243686,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[150.0, 50.0, 50.0, 50.0, 22.0, 50.0, 50.0, 50.0, 50.0]",9,8454.0,8794.0,8235.0,,,,,,,9689.0,9258.0,8332.0
232792,184790,18984.335972960103,44155V1060152,8454,Circle K Strandtorget,243679,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[50.0, 50.0, 50.0, 50.0]",4,8454.0,8794.0,8235.0,,,,,,,9689.0,9258.0,8332.0
232792,184790,18984.335972960103,60468V1060180,800,"Strandtorget Senter, Lillehammer",243678,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 50.0, 50.0, 50.0, 50.0]",10,800.0,851.0,905.0,944.0,1018.0,1196.0,1340.0,1267.0,1082.0,991.0,885.0,866.0
232792,184790,18984.335972960103,60468V1060180,800,Lillehammer Supercharger,19331,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,[135.0],1,800.0,851.0,905.0,944.0,1018.0,1196.0,1340.0,1267.0,1082.0,991.0,885.0,866.0
232792,184790,18984.335972960103,60468V1060180,800,Recharge Esso Lillehammer,243686,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[150.0, 50.0, 50.0, 50.0, 22.0, 50.0, 50.0, 50.0, 50.0]",9,800.0,851.0,905.0,944.0,1018.0,1196.0,1340.0,1267.0,1082.0,991.0,885.0,866.0
232792,184790,18984.335972960103,60468V1060180,800,Circle K Strandtorget,243679,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[50.0, 50.0, 50.0, 50.0]",4,800.0,851.0,905.0,944.0,1018.0,1196.0,1340.0,1267.0,1082.0,991.0,885.0,866.0
232792,184790,18984.335972960103,87656V1060615,14864,"Strandtorget Senter, Lillehammer",243678,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 50.0, 50.0, 50.0, 50.0]",10,14864.0,15921.0,17306.0,16587.0,17206.0,21078.0,20812.0,20461.0,18105.0,17117.0,15974.0,15255.0
232792,184790,18984.335972960103,87656V1060615,14864,Lillehammer Supercharger,19331,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,[135.0],1,14864.0,15921.0,17306.0,16587.0,17206.0,21078.0,20812.0,20461.0,18105.0,17117.0,15974.0,15255.0
232792,184790,18984.335972960103,87656V1060615,14864,Recharge Esso Lillehammer,243686,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[150.0, 50.0, 50.0, 50.0, 22.0, 50.0, 50.0, 50.0, 50.0]",9,14864.0,15921.0,17306.0,16587.0,17206.0,21078.0,20812.0,20461.0,18105.0,17117.0,15974.0,15255.0
232792,184790,18984.335972960103,87656V1060615,14864,Circle K Strandtorget,243679,"LINESTRING (10.43684098601874 61.12737561219518, 10.162527336887807 61.02076218949265)",3,"[50.0, 50.0, 50.0, 50.0]",4,14864.0,15921.0,17306.0,16587.0,17206.0,21078.0,20812.0,20461.0,18105.0,17117.0,15974.0,15255.0
232792,293531,17199.18609562801,44155V1060152,8454,"Strandtorget Senter, Lillehammer",243678,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 50.0, 50.0, 50.0, 50.0]",10,8454.0,8794.0,8235.0,,,,,,,9689.0,9258.0,8332.0
232792,293531,17199.18609562801,44155V1060152,8454,Lillehammer Supercharger,19331,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,[135.0],1,8454.0,8794.0,8235.0,,,,,,,9689.0,9258.0,8332.0
232792,293531,17199.18609562801,44155V1060152,8454,Recharge Esso Lillehammer,243686,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[150.0, 50.0, 50.0, 50.0, 22.0, 50.0, 50.0, 50.0, 50.0]",9,8454.0,8794.0,8235.0,,,,,,,9689.0,9258.0,8332.0
232792,293531,17199.18609562801,44155V1060152,8454,Circle K Strandtorget,243679,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[50.0, 50.0, 50.0, 50.0]",4,8454.0,8794.0,8235.0,,,,,,,9689.0,9258.0,8332.0
232792,293531,17199.18609562801,87656V1060615,14864,"Strandtorget Senter, Lillehammer",243678,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 50.0, 50.0, 50.0, 50.0]",10,14864.0,15921.0,17306.0,16587.0,17206.0,21078.0,20812.0,20461.0,18105.0,17117.0,15974.0,15255.0
232792,293531,17199.18609562801,87656V1060615,14864,Lillehammer Supercharger,19331,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,[135.0],1,14864.0,15921.0,17306.0,16587.0,17206.0,21078.0,20812.0,20461.0,18105.0,17117.0,15974.0,15255.0
232792,293531,17199.18609562801,87656V1060615,14864,Recharge Esso Lillehammer,243686,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[150.0, 50.0, 50.0, 50.0, 22.0, 50.0, 50.0, 50.0, 50.0]",9,14864.0,15921.0,17306.0,16587.0,17206.0,21078.0,20812.0,20461.0,18105.0,17117.0,15974.0,15255.0
232792,293531,17199.18609562801,87656V1060615,14864,Circle K Strandtorget,243679,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[50.0, 50.0, 50.0, 50.0]",4,14864.0,15921.0,17306.0,16587.0,17206.0,21078.0,20812.0,20461.0,18105.0,17117.0,15974.0,15255.0
232792,293531,17199.18609562801,57449V2237119,5601,"Strandtorget Senter, Lillehammer",243678,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 50.0, 50.0, 50.0, 50.0]",10,5601.0,6664.0,6633.0,6510.0,7219.0,,,,,,,
232792,293531,17199.18609562801,57449V2237119,5601,Lillehammer Supercharger,19331,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,[135.0],1,5601.0,6664.0,6633.0,6510.0,7219.0,,,,,,,
232792,293531,17199.18609562801,57449V2237119,5601,Recharge Esso Lillehammer,243686,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[150.0, 50.0, 50.0, 50.0, 22.0, 50.0, 50.0, 50.0, 50.0]",9,5601.0,6664.0,6633.0,6510.0,7219.0,,,,,,,
232792,293531,17199.18609562801,57449V2237119,5601,Circle K Strandtorget,243679,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[50.0, 50.0, 50.0, 50.0]",4,5601.0,6664.0,6633.0,6510.0,7219.0,,,,,,,
232792,293531,17199.18609562801,19923V1060616,13865,"Strandtorget Senter, Lillehammer",243678,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 50.0, 50.0, 50.0, 50.0]",10,13865.0,16029.0,16124.0,15117.0,15299.0,17458.0,20550.0,19264.0,16682.0,16167.0,14846.0,14469.0
232792,293531,17199.18609562801,19923V1060616,13865,Lillehammer Supercharger,19331,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,[135.0],1,13865.0,16029.0,16124.0,15117.0,15299.0,17458.0,20550.0,19264.0,16682.0,16167.0,14846.0,14469.0
232792,293531,17199.18609562801,19923V1060616,13865,Recharge Esso Lillehammer,243686,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[150.0, 50.0, 50.0, 50.0, 22.0, 50.0, 50.0, 50.0, 50.0]",9,13865.0,16029.0,16124.0,15117.0,15299.0,17458.0,20550.0,19264.0,16682.0,16167.0,14846.0,14469.0
232792,293531,17199.18609562801,19923V1060616,13865,Circle K Strandtorget,243679,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[50.0, 50.0, 50.0, 50.0]",4,13865.0,16029.0,16124.0,15117.0,15299.0,17458.0,20550.0,19264.0,16682.0,16167.0,14846.0,14469.0
232792,293531,17199.18609562801,46960V1060417,5826,"Strandtorget Senter, Lillehammer",243678,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[150.0, 150.0, 150.0, 150.0, 150.0, 150.0, 50.0, 50.0, 50.0, 50.0]",10,5826.0,5946.0,5406.0,5922.0,6039.0,6048.0,4552.0,6354.0,6301.0,6336.0,6125.0,5023.0
232792,293531,17199.18609562801,46960V1060417,5826,Lillehammer Supercharger,19331,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,[135.0],1,5826.0,5946.0,5406.0,5922.0,6039.0,6048.0,4552.0,6354.0,6301.0,6336.0,6125.0,5023.0
232792,293531,17199.18609562801,46960V1060417,5826,Recharge Esso Lillehammer,243686,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[150.0, 50.0, 50.0, 50.0, 22.0, 50.0, 50.0, 50.0, 50.0]",9,5826.0,5946.0,5406.0,5922.0,6039.0,6048.0,4552.0,6354.0,6301.0,6336.0,6125.0,5023.0
232792,293531,17199.18609562801,46960V1060417,5826,Circle K Strandtorget,243679,"LINESTRING (10.43684098601874 61.12737561219518, 10.372998370636275 61.27861725556772)",3,"[50.0, 50.0, 50.0, 50.0]",4,5826.0,5946.0,5406.0,5922.0,6039.0,6048.0,4552.0,6354.0,6301.0,6336.0,6125.0,5023.0
1116061,1823117,19783.453995533877,72958V805656,1916,Voss Strandavegen,243587,"LINESTRING (6.729422157601342 60.558100285282194, 6.395745076153872 60.625874088218374)",3,"[22.0, 22.0, 22.0, 22.0]",4,1916.0,2226.0,2622.0,2576.0,3185.0,4214.0,5408.0,4463.0,3020.0,2598.0,2192.0,2036.0
1116061,1823117,19783.453995533877,72958V805656,1916,Voss Strandavegen,243587,"LINESTRING (6.729422157601342 60.558100285282194, 6.395745076153872 60.625874088218374)",3,"[22.0, 22.0, 22.0, 22.0]",4,1916.0,2226.0,2622.0,2576.0,3185.0,4214.0,5408.0,4463.0,3020.0,2598.0,2192.0,2036.0
1823117,1788318,13884.5784697432,09047V805597,3091,Voss Supercharger,164150,"LINESTRING (6.395745076153872 60.625874088218374, 6.490003451249416 60.74159320214214)",3,[120.0],1,3091.0,3672.0,3964.0,3484.0,3931.0,4959.0,6386.0,5502.0,3937.0,3442.0,2969.0,3084.0
1823117,1789184,22002.78413421102,54929V805598,4938,Evanger,157482,"LINESTRING (6.395745076153872 60.625874088218374, 5.99575762451963 60.64588063816548)",3,"[22.0, 50.0, 50.0]",3,4938.0,5721.0,6193.0,5696.0,6032.0,7375.0,8327.0,7682.0,6061.0,5572.0,4862.0,4688.0
771454,672610,10661.512000640185,74937V180956,791,Grønn Kontakt hurtigladestasjon Hemsedal,70693,"LINESTRING (8.705387519528387 60.797412937201905, 8.560599922891766 60.86190265926503)",3,"[50.0, 50.0]",2,791.0,969.0,1268.0,1224.0,1391.0,1551.0,2532.0,1885.0,1295.0,1164.0,903.0,939.0
771454,672610,10661.512000640185,74937V180956,791,Grønn Kontakt hurtigladestasjon Hemsedal,70693,"LINESTRING (8.705387519528387 60.797412937201905, 8.560599922891766 60.86190265926503)",3,"[50.0, 50.0]",2,791.0,969.0,1268.0,1224.0,1391.0,1551.0,2532.0,1885.0,1295.0,1164.0,903.0,939.0
771454,672610,10661.512000640185,74937V180956,791,Grønn Kontakt hurtigladestasjon Hemsedal,70693,"LINESTRING (8.705387519528387 60.797412937201905, 8.560599922891766 60.86190265926503)",3,"[50.0, 50.0]",2,791.0,969.0,1268.0,1224.0,1391.0,1551.0,2532.0,1885.0,1295.0,1164.0,903.0,939.0
771454,672610,10661.512000640185,74937V180956,791,Grønn Kontakt hurtigladestasjon Hemsedal,70693,"LINESTRING (8.705387519528387 60.797412937201905, 8.560599922891766 60.86190265926503)",3,"[50.0, 50.0]",2,791.0,969.0,1268.0,1224.0,1391.0,1551.0,2532.0,1885.0,1295.0,1164.0,903.0,939.0
672610,407721,17456.269178813694,74937V180956,791,Grønn Kontakt hurtigladestasjon Hemsedal,70693,"LINESTRING (8.560599922891766 60.86190265926503, 8.248850195749085 60.90004237327238)",3,"[50.0, 50.0]",2,791.0,969.0,1268.0,1224.0,1391.0,1551.0,2532.0,1885.0,1295.0,1164.0,903.0,939.0
672610,407721,17456.269178813694,74937V180956,791,Grønn Kontakt hurtigladestasjon Hemsedal,70693,"LINESTRING (8.560599922891766 60.86190265926503, 8.248850195749085 60.90004237327238)",3,"[50.0, 50.0]",2,791.0,969.0,1268.0,1224.0,1391.0,1551.0,2532.0,1885.0,1295.0,1164.0,903.0,939.0
672610,407721,17456.269178813694,74937V180956,791,Grønn Kontakt hurtigladestasjon Hemsedal,70693,"LINESTRING (8.560599922891766 60.86190265926503, 8.248850195749085 60.90004237327238)",3,"[50.0, 50.0]",2,791.0,969.0,1268.0,1224.0,1391.0,1551.0,2532.0,1885.0,1295.0,1164.0,903.0,939.0
407721,1687134,18865.133773198733,74937V180956,791,No CS,0,"LINESTRING (8.248850195749085 60.90004237327238, 8.027239795825954 61.030649990956086)",0,No CS,0,791.0,969.0,1268.0,1224.0,1391.0,1551.0,2532.0,1885.0,1295.0,1164.0,903.0,939.0
1687134,1660676,15906.767987372776,74937V180956,791,No CS,0,"LINESTRING (8.027239795825954 61.030649990956086, 7.736101195407529 61.0517311811359)",0,No CS,0,791.0,969.0,1268.0,1224.0,1391.0,1551.0,2532.0,1885.0,1295.0,1164.0,903.0,939.0
1687134,341373,16659.265990767974,74937V180956,791,No CS,0,"LINESTRING (8.027239795825954 61.030649990956086, 8.07147170718949 61.17861263027136)",0,No CS,0,791.0,969.0,1268.0,1224.0,1391.0,1551.0,2532.0,1885.0,1295.0,1164.0,903.0,939.0
1687134,341373,16659.265990767974,82976V1060642,116,No CS,0,"LINESTRING (8.027239795825954 61.030649990956086, 8.07147170718949 61.17861263027136)",0,No CS,0,116.0,164.0,219.0,118.0,83.0,109.0,251.0,165.0,120.0,116.0,61.0,114.0
1660676,980627,10235.678125664796,43916V384471,1536,Recharge Årdalstangen,243697,"LINESTRING (7.736101195407529 61.0517311811359, 7.5466328395994 61.05294871807307)",3,"[50.0, 50.0, 22.0, 22.0]",4,1536.0,1754.0,2034.0,1940.0,2244.0,2680.0,4052.0,3148.0,2222.0,1921.0,1524.0,1585.0
980627,983396,21697.683068240847,07878V384491,2331,Lærdal Supercharger,164134,"LINESTRING (7.5466328395994 61.05294871807307, 7.252077627199125 61.18565873671875)",3,[120.0],1,,,,,,,,,,,2331.0,2130.0
980627,983236,12163.321513805053,67664V384034,1564,Lærdal Supercharger,164134,"LINESTRING (7.5466328395994 61.05294871807307, 7.42977162414939 61.14630415658294)",3,[120.0],1,1564.0,1787.0,1898.0,2076.0,2474.0,3106.0,3909.0,,2345.0,2088.0,1867.0,1681.0
980627,980897,33358.75007880665,65182V384013,1428,No CS,0,"LINESTRING (7.5466328395994 61.05294871807307, 7.028021210332937 60.891402547943464)",0,No CS,0,1428.0,1698.0,1859.0,1788.0,2280.0,2979.0,4336.0,3697.0,2273.0,1838.0,1457.0,1492.0
980627,980760,19242.267856649767,88422V384010,1420,No CS,0,"LINESTRING (7.5466328395994 61.05294871807307, 7.2900974374202 60.9333794440916)",0,No CS,0,1420.0,1640.0,1803.0,1774.0,2058.0,2576.0,3610.0,3023.0,2078.0,1750.0,1449.0,1448.0
983396,983236,10521.802038897871,67664V384034,1564,No CS,0,"LINESTRING (7.252077627199125 61.18565873671875, 7.42977162414939 61.14630415658294)",0,No CS,0,1564.0,1787.0,1898.0,2076.0,2474.0,3106.0,3909.0,,2345.0,2088.0,1867.0,1681.0
983396,1678938,17442.044418820115,83708V384493,1055,Sogndal Sjøkanten,243694,"LINESTRING (7.252077627199125 61.18565873671875, 7.000309797192912 61.28453110592995)",3,"[350.0, 350.0, 50.0, 50.0]",4,1055.0,1227.0,1301.0,1368.0,1659.0,2029.0,2693.0,2271.0,1622.0,1448.0,1251.0,1053.0
983396,1755117,18077.45822785199,43761V1724813,1971,No CS,0,"LINESTRING (7.252077627199125 61.18565873671875, 6.919891525542575 61.16148140510422)",0,No CS,0,1971.0,2016.0,2063.0,2209.0,2393.0,2650.0,2447.0,2631.0,2317.0,2225.0,2199.0,1898.0
983396,1644196,17535.377062114232,29481V384100,1715,No CS,0,"LINESTRING (7.252077627199125 61.18565873671875, 7.259905922659837 61.34297539553006)",0,No CS,0,1715.0,1834.0,1859.0,1990.0,2263.0,2754.0,2923.0,2842.0,2167.0,2062.0,1914.0,1644.0
1678938,1644196,15356.71938703761,83708V384493,1055,No CS,0,"LINESTRING (7.000309797192912 61.28453110592995, 7.259905922659837 61.34297539553006)",0,No CS,0,1055.0,1227.0,1301.0,1368.0,1659.0,2029.0,2693.0,2271.0,1622.0,1448.0,1251.0,1053.0
1678938,1644196,15356.71938703761,29481V384100,1715,No CS,0,"LINESTRING (7.000309797192912 61.28453110592995, 7.259905922659837 61.34297539553006)",0,No CS,0,1715.0,1834.0,1859.0,1990.0,2263.0,2754.0,2923.0,2842.0,2167.0,2062.0,1914.0,1644.0
1678938,1755117,14376.406099551452,43761V1724813,1971,No CS,0,"LINESTRING (7.000309797192912 61.28453110592995, 6.919891525542575 61.16148140510422)",0,No CS,0,1971.0,2016.0,2063.0,2209.0,2393.0,2650.0,2447.0,2631.0,2317.0,2225.0,2199.0,1898.0
1678938,1755117,14376.406099551452,83708V384493,1055,No CS,0,"LINESTRING (7.000309797192912 61.28453110592995, 6.919891525542575 61.16148140510422)",0,No CS,0,1055.0,1227.0,1301.0,1368.0,1659.0,2029.0,2693.0,2271.0,1622.0,1448.0,1251.0,1053.0
1678938,1679124,17570.097548353202,83708V384493,1055,No CS,0,"LINESTRING (7.000309797192912 61.28453110592995, 6.762546129152436 61.39322954394285)",0,No CS,0,1055.0,1227.0,1301.0,1368.0,1659.0,2029.0,2693.0,2271.0,1622.0,1448.0,1251.0,1053.0
1679124,1665576,10729.419804575493,52148V1797330,1008,No CS,0,"LINESTRING (6.762546129152436 61.39322954394285, 6.718069018697456 61.48712773206511)",0,No CS,0,1008.0,1169.0,1249.0,1346.0,1620.0,1986.0,2626.0,2206.0,1597.0,1417.0,1244.0,1036.0
