u,v,diff_hour_00_oct,diff_hour_01_oct,diff_hour_02_oct,diff_hour_03_oct,diff_hour_04_oct,diff_hour_05_oct,diff_hour_06_oct,diff_hour_07_oct,diff_hour_08_oct,diff_hour_09_oct,diff_hour_10_oct,diff_hour_11_oct,diff_hour_12_oct,diff_hour_13_oct,diff_hour_14_oct,diff_hour_15_oct,diff_hour_16_oct,diff_hour_17_oct,diff_hour_18_oct,diff_hour_19_oct,diff_hour_20_oct,diff_hour_21_oct,diff_hour_22_oct,diff_hour_23_oct
1263345,1063277,15.949557243416532,16.688574843155727,17.038625645246096,17.13941545611944,16.94633345142197,15.463493947838234,9.880917887774347,5.32857365624931,6.025766568342419,6.342632837071269,4.1778206006695235,1.771804723218839,0.5702504644754605,-0.2265313489801173,-1.8656063158627596,-4.265317251865888,-2.339154309328279,0.7376497903987591,3.0530606086848007,5.459943032598964,7.847622893452378,10.238032941818314,12.472939528855647,14.563593105228929
597464,1617560,13.9407883391136,14.142338593587926,14.237806994158026,14.265295124396213,14.212636395842356,13.808225622137702,12.285704878483914,11.044156451704358,11.234299973184298,11.320718046473983,10.730314709273507,10.074128560877867,9.746431944856944,9.529127813914513,9.082107368401067,8.427640749491122,8.952957915637743,9.792086306472388,10.423561984186765,11.079984463436082,11.731169880032468,12.383099893223179,12.992619871506086,13.56279811960789
597464,1063277,1.0083702718158383,1.2216045990133133,1.3226073996164631,1.3516890446510645,1.295977636181044,0.8681227596529304,-0.7426600560967289,-2.056182304718577,-1.8550159703992217,-1.763588153730423,-2.388217771348318,-3.0824436964625472,-3.429137217760044,-3.6590386896266724,-4.131973363865537,-4.824380076625335,-4.268609741426735,-3.3808362264857332,-2.7127532631067557,-2.018277306799507,-1.3293420109801426,-0.6396189535464933,0.0052355162310770975,0.6084675758170436
597464,1551524,1.146147057831328,1.3097240759554185,1.3872056764181089,1.4095148835679399,1.3667773647416228,1.038559925213207,-0.19710908412899752,-1.2047425899211004,-1.0504232101692659,-0.9802868028616945,-1.459454728705559,-1.9920116027657895,-2.257968276637842,-2.4343310495766253,-2.7971302517324674,-3.3282915656303937,-2.901947198902701,-2.2209154614137128,-1.7084134621092923,-1.1756647832982519,-0.6471664741765477,-0.11806385477539205,0.3766190261498674,0.8393723869281431
597464,294323,4.997785711876082,5.395044184463159,5.583213785586835,5.637393288664996,5.533602171515369,4.736502675517787,1.7355922242581485,-0.7115177183798158,-0.33674208183964627,-0.16641080694982957,-1.3301043411420723,-2.6234567495740606,-3.2693515289776176,-3.6976611204003778,-4.578744897064565,-5.8687080879595275,-4.833300340192274,-3.1793661205761605,-1.9347184079797106,-0.6409001880100416,0.6425957055712406,1.9275592098311902,3.128931920649677,4.2527615111112045
1543821,932993,19.943667014716013,20.288347160048914,20.451611961023872,20.49862064751816,20.408566589991274,19.716965556699257,17.11323442987104,14.990006685523394,15.315179664286187,15.46296709397,14.453291821656142,13.331118408457797,12.77070970279883,12.399088145534966,11.634618398135157,10.515385629564527,11.413754116597879,12.84878527773539,13.928700204841132,15.05127777805011,16.16489921512799,17.27979402029471,18.32216151938722,19.297248958170016
1543821,452203,29.51426050051636,30.121832282120124,30.40962108383869,30.49248385325235,30.33374449761174,29.11465115079191,24.52502340180658,20.78238466600734,21.355570933657013,21.616077589370846,19.836311007665067,17.858242618298494,16.870403543916588,16.215341815858245,14.867801922136547,12.89491704194425,14.478481832647109,17.008028286177638,18.911607140736912,20.890387947749346,22.85338166734425,24.818619967977114,26.656013525699507,28.374811722875958
1543821,344649,12.092559870654052,12.635869252280495,12.893218853817288,12.967317291850655,12.825367675748959,11.73521689445815,7.631030542000113,4.284247826333486,4.796808623366365,5.029761690495084,3.438239651085105,1.6693900336707674,0.7860339383100232,0.20025758533477678,-1.0047540503971266,-2.7689684144152373,-1.3528960534982595,0.9091022174473089,2.6113410008512776,4.380827684045089,6.136197067913606,7.893573625210303,9.536627479712056,11.073629713725616
452203,868805,10.482639698192791,11.750361588654492,12.350843992240343,12.523740347651534,12.192524576747577,9.648839420402354,0.07240459800026855,-7.736755071888528,-6.540779878811811,-5.997222722178133,-9.710774147468083,-13.838089921434872,-15.899254143943274,-17.26606563421885,-20.07775945092662,-24.194259633635554,-20.890090791495936,-15.612094825956277,-11.640204331347014,-7.511402070561456,-3.415540174868248,0.6850051254907115,4.51879745266147,8.105135998693108
452203,1525053,75.360274680852,76.02334580789073,76.33742300976628,76.42785497446292,76.25461538922052,74.92416255398926,69.91528996254854,65.83077557299842,66.45632020163532,66.74062313839994,64.79828172471142,62.639524395931545,61.56145002148591,60.84655092403762,59.37591844387019,57.2228181178911,58.95103546159085,61.71164625462657,63.78910971609271,65.94864453913031,68.09095018503437,70.2357054458212,72.24093783814322,74.11674163986946
452203,932993,9.130868166652338,10.056830929961922,10.49543213258108,10.621718180197087,10.37979329684097,8.521848148081903,1.5270789344840665,-4.17684644651766,-3.303288528993882,-2.906266366199235,-5.6186990892796835,-8.633351394227773,-10.138856137396356,-11.137195405639115,-13.190898032128434,-16.197650469729194,-13.784236822359933,-9.929110736931197,-7.0279833480115315,-4.012245291170464,-1.0205673627493876,1.9745313935035842,4.774789844455498,7.39430440457538
1525053,1260431,77.94875997844237,78.03931154204678,78.08220314230292,78.09455288197515,78.07089461262485,77.88920281574306,77.20517175700004,76.64737463772228,76.73280143722776,76.77162694841589,76.50637327518088,76.21156500561183,76.06433898971837,75.96670959755583,75.76587432493385,75.4718385975975,75.70785065775033,76.08485036957458,76.36855683347524,76.66347128067422,76.9560328446523,77.24892893753508,77.5227712466187,77.77893828562097
1525053,948003,120.2763508370052,120.82550225499321,121.08561905654653,121.16051425197811,121.01703829591833,119.91516546321579,115.76684807470981,112.38407844812204,112.90215065157463,113.13760859039292,111.52897341077423,109.74110390500059,108.84824935700155,108.25617433356422,107.0382055834696,105.25502117252657,106.68632011796953,108.97264095096827,110.69318337720455,112.48169679892732,114.25594112240734,116.0322142018255,117.69293530207457,119.24646444183023
1260431,948003,51.63007090167815,51.907567628852945,52.03900962963787,52.07685560605276,52.00435445804383,51.447557015986696,49.351332803709745,47.64195453495528,47.90374633989143,48.022727745145346,47.20985358523165,46.30640888816518,45.85523238784653,45.556045540896804,44.94058260866814,44.03950537973416,44.762768144718635,45.9180898422446,46.787512876778884,47.69128295690476,48.587842588450506,49.48542738922032,50.32462156221853,51.10964958496739
948003,952209,20.13582825288297,20.699584761774922,20.96661956336955,21.04350665229665,20.896214846341664,19.7650368851098,15.50639190648399,12.033655002593349,12.565505722095208,12.807225840137374,11.155807809996912,9.320388583325045,8.403787903730294,7.7959662041377005,6.545604668136317,4.7149951398809655,6.184360546638905,8.531487784770595,10.297789318087617,12.133869586132809,13.95530125864154,15.77881564336338,17.48370485798079,19.078551262091636
952209,960522,73.73556249789159,74.08316366140528,74.2478120623885,74.29521912758189,74.20440190007596,73.50693984107808,70.88114319622589,68.73992199641768,69.06785067839033,69.21689054391892,68.1986587015007,67.06697534412271,66.5018174121446,66.12704651964968,65.35609821506853,64.22738042303543,65.13336220233178,66.58055464449588,67.66962139301776,68.80171233549123,69.92477124237485,71.04911430860231,72.10031543056849,73.08366632222231
952209,951596,1.630469534165242,2.232199279407432,2.517220881109471,2.599286893124922,2.442073877442398,1.2347025820342963,-3.3107941309030986,-7.017445955781191,-6.449771094551228,-6.191769310526948,-7.954422752024022,-9.913471253031297,-10.89181187477492,-11.540574932371161,-12.875157711730147,-14.82907254499752,-13.260734338820651,-10.755510447343301,-8.870235235616324,-6.910481167132857,-4.966362387149444,-3.02002060863805,-1.2002942966629888,0.501976994771383
952209,787061,26.01948634173839,26.48100721430279,26.699616015608235,26.762559850066687,26.64197899337815,25.715936931851548,22.229585084064617,19.38661912129404,19.822020228451002,20.019905091925935,18.66796701543789,17.165395835053666,16.415018076628947,15.917423110123092,14.89381107546911,13.395177368399962,14.598077545953094,16.519559948154168,17.965547731905925,19.468660075694217,20.959780305001885,22.452605552598,23.848317966637126,25.153943520261546
960522,1108728,39.25713025025818,39.56091614106006,39.70481054191934,39.746241926626176,39.66687224880587,39.05732557539596,36.76251170090329,34.89119233300367,35.17778546682851,35.30803879468542,34.41815550383254,33.42912130914925,32.9352017719583,32.607670907929126,31.933900961068275,30.947458520972127,31.739240916323556,33.004014143088824,33.95580357036846,34.94519397387467,35.926690833672126,36.90930998398856,37.82800676284975,38.68740586143798
1108728,778833,11.57869800262479,11.838668620714863,11.96180902145021,11.997264725670476,11.929342597535793,11.407711309713847,9.443880205580701,7.84246266958968,8.087720255266703,8.19918704545195,7.43765230616438,6.591267274175799,6.168586131772002,5.888295296208578,5.311703707068044,4.46753661890884,5.14511963031535,6.227473641681779,7.041985747719161,7.888675612258136,8.728610424969416,9.569505659374824,10.35569809513104,11.091145400653657
1108728,504123,9.065101889586922,9.257889089518885,9.3492066900642,9.37549968420507,9.325130465588341,8.938302769001279,7.481978579419396,6.29441051902156,6.476286930871936,6.558947696627288,5.9942140697398765,5.366557753883176,5.053108816819686,4.845252691570405,4.41766791760102,3.7916563690784644,4.294133658436102,5.096778206190981,5.7007984196569055,6.328680791112774,6.9515537982919255,7.5751390283004305,8.158158137962342,8.703546027451026
778833,954272,6.246147057831327,6.409724075955418,6.487205676418108,6.509514883567939,6.466777364741622,6.138559925213206,4.9028909158710015,3.895257410078899,4.049576789830733,4.119713197138305,3.64054527129444,3.1079883972342097,2.8420317233621573,2.665668950423374,2.3028697482675318,1.7717084343696055,2.1980528010972984,2.8790845385862864,3.391586537890707,3.9243352167017473,4.4528335258234515,4.981936145224607,5.476619026149867,5.9393723869281425
778833,279457,6.586536764457831,6.627431018988854,6.646801419104526,6.652378720891984,6.641694341185405,6.559639981303301,6.25072272896775,5.998814352519724,6.037394197457683,6.054928299284576,5.935136317823609,5.801997099308552,5.735507930840539,5.691417237605843,5.600717437066883,5.4679271085924,5.574513200274324,5.744771134646571,5.872896634472676,6.006083804175436,6.138208381455862,6.270484036306152,6.394154756537466,6.509843096732035
954272,1164668,37.85411869716006,37.906697024414235,37.931601824562954,37.938772641146834,37.925035581524085,37.81953711881852,37.4223577943871,37.09847559609678,37.14807825387416,37.17062209908016,37.01660383720178,36.84542484196813,36.75993876822354,36.703250734064646,36.58663670480027,36.41590628247594,36.55294554320984,36.77184860168844,36.936581387179146,37.10782203393984,37.27769649044325,37.447765189536476,37.60677040126245,37.755512552941184
1164668,1166434,37.92705934858003,37.953348512207114,37.96580091228147,37.96938632057341,37.96251779076204,37.90976855940926,37.71117889719355,37.54923779804839,37.57403912693707,37.58531104954008,37.508301918600885,37.42271242098406,37.37996938411177,37.35162536703232,37.293318352400135,37.207953141237965,37.276472771604915,37.385924300844216,37.46829069358957,37.55391101696992,37.63884824522162,37.723882594768234,37.80338520063122,37.877756276470585
1164668,1280620,71.69503991376936,72.05724616818699,72.22881256921151,72.27821152790042,72.1835784504993,71.4568112629721,68.72068702800007,66.48949855088898,66.8312057489109,66.98650779366338,65.9254931007234,64.74626002244717,64.15735595887334,63.76683839022317,62.96349729973524,61.78735439038983,62.73140263100115,64.23940147829819,65.37422733390085,66.55388512269671,67.72413137860906,68.8957157501402,69.99108498647469,71.01575314248373
1164668,922696,41.054118697160064,41.10669702441424,41.131601824562956,41.138772641146836,41.12503558152409,41.019537118818526,40.622357794387106,40.298475596096786,40.348078253874164,40.370622099080165,40.21660383720178,40.045424841968135,39.959938768223545,39.90325073406465,39.78663670480027,39.61590628247594,39.75294554320984,39.97184860168844,40.13658138717915,40.30782203393984,40.47769649044325,40.64776518953648,40.806770401262455,40.95551255294119
1166434,1280620,34.05163865404476,34.28532010850774,34.39600810916873,34.42787840509706,34.36682480677375,33.89794275030459,32.13270130838715,30.69322487154129,30.91368112832962,31.013875995911867,30.32935038756349,29.56855485319173,29.188616747660227,28.93666992917625,28.418385354667905,27.65958347767087,28.26864685871043,29.241549340837555,29.973695054129585,30.734764595288215,31.489762179747792,32.24562306460658,32.95231289449981,33.613389124183065
1166434,922696,3.9108503149311535,3.9429815149198144,3.9582011150107,3.962583280700845,3.95418841093139,3.88971712816688,3.6469964299032327,3.4490684198369266,3.479381155145323,3.4931579494378813,3.3990356782899793,3.2944262923138625,3.242184802803281,3.2075421152617345,3.136277986266837,3.031942728179744,3.1156889430726835,3.2494630343651636,3.3501330699428173,3.454780131852129,3.558592299715321,3.662523171383405,3.7596930229937238,3.850591004575171
