,u,v,length,CS_id,geometry,Level,PowerKW_list,Number_Of_Chargers,Name,traffic_id,vol_jan,vol_feb,vol_mar,vol_apr,vol_may,vol_jun,vol_jul,vol_aug,vol_sep,vol_oct,vol_nov,vol_dec,range,actual_range_jan,actual_range_feb,actual_range_mar,actual_range_apr,actual_range_may,actual_range_jun,actual_range_jul,actual_range_aug,actual_range_sep,actual_range_oct,actual_range_nov,actual_range_dec,charge_prob_jan,charge_prob_feb,charge_prob_mar,charge_prob_apr,charge_prob_may,charge_prob_jun,charge_prob_jul,charge_prob_aug,charge_prob_sep,charge_prob_oct,charge_prob_nov,charge_prob_dec,charge_cars_jan,charge_cars_feb,charge_cars_mar,charge_cars_apr,charge_cars_may,charge_cars_jun,charge_cars_jul,charge_cars_aug,charge_cars_sep,charge_cars_oct,charge_cars_nov,charge_cars_dec,new_id,Charge_Supply
659,630218,771454,18586.22838,116825,"LINESTRING (8.985686035157764 60.70251555941314, 8.705387519528387 60.797412937201905)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",8,Rema 1000 Gol,39028V1201951,4182,5258,5634,5026,4434,5368,7583,6424,5277,4747,3745,4172,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07744261825,0.07744261825,0.07744261825,0.0688378828888889,0.0619540946,0.05900389961904762,0.056321904181818185,0.056321904181818185,0.06073930843137255,0.06734140717391304,0.07555377390243903,0.07744261825,64,81,87,69,54,63,85,72,64,63,56,64,630218_771454,24.200000000000003
660,630218,771454,18586.22838,190869,"LINESTRING (8.985686035157764 60.70251555941314, 8.705387519528387 60.797412937201905)",3,[350.0],1,IONITY Gol,39028V1201951,4182,5258,5634,5026,4434,5368,7583,6424,5277,4747,3745,4172,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07744261825,0.07744261825,0.07744261825,0.0688378828888889,0.0619540946,0.05900389961904762,0.056321904181818185,0.056321904181818185,0.06073930843137255,0.06734140717391304,0.07555377390243903,0.07744261825,64,81,87,69,54,63,85,72,64,63,56,64,630218_771454,24.200000000000003
661,630218,771454,18586.22838,243612,"LINESTRING (8.985686035157764 60.70251555941314, 8.705387519528387 60.797412937201905)",3,"[150.0, 150.0, 50.0, 50.0, 150.0, 150.0, 50.0, 50.0]",8,Burger King Gol,39028V1201951,4182,5258,5634,5026,4434,5368,7583,6424,5277,4747,3745,4172,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07744261825,0.07744261825,0.07744261825,0.0688378828888889,0.0619540946,0.05900389961904762,0.056321904181818185,0.056321904181818185,0.06073930843137255,0.06734140717391304,0.07555377390243903,0.07744261825,64,81,87,69,54,63,85,72,64,63,56,64,630218_771454,24.200000000000003
662,630218,771454,18586.22838,164064,"LINESTRING (8.985686035157764 60.70251555941314, 8.705387519528387 60.797412937201905)",3,[120.0],1,Gol West,39028V1201951,4182,5258,5634,5026,4434,5368,7583,6424,5277,4747,3745,4172,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07744261825,0.07744261825,0.07744261825,0.0688378828888889,0.0619540946,0.05900389961904762,0.056321904181818185,0.056321904181818185,0.06073930843137255,0.06734140717391304,0.07555377390243903,0.07744261825,64,81,87,69,54,63,85,72,64,63,56,64,630218_771454,24.200000000000003
663,227045,631488,18499.30659,243581,"LINESTRING (8.787191594268114 60.66794867343125, 8.480103545943189 60.598574664439816)",3,"[135.0, 50.0, 150.0, 135.0, 150.0, 50.0]",6,Ål - Sundrejordet 2,96883V2682363,2748,3269,3509,3396,3307,4120,5408,4913,3792,3476,3015,3007,300,240,240,240,270,300,315,330,330,306,276,245,240,0.077080444125,0.077080444125,0.077080444125,0.06851595033333334,0.0616643553,0.058727957428571426,0.056058504818181816,0.056058504818181816,0.06045525029411765,0.06702647315217392,0.07520043329268293,0.077080444125,42,50,54,46,40,48,60,55,45,46,45,46,227045_631488,14.0
664,227045,631488,18499.30659,243585,"LINESTRING (8.787191594268114 60.66794867343125, 8.480103545943189 60.598574664439816)",3,"[50.0, 135.0, 50.0, 135.0]",4,Ål Sundretunet,96883V2682363,2748,3269,3509,3396,3307,4120,5408,4913,3792,3476,3015,3007,300,240,240,240,270,300,315,330,330,306,276,245,240,0.077080444125,0.077080444125,0.077080444125,0.06851595033333334,0.0616643553,0.058727957428571426,0.056058504818181816,0.056058504818181816,0.06045525029411765,0.06702647315217392,0.07520043329268293,0.077080444125,42,50,54,46,40,48,60,55,45,46,45,46,227045_631488,14.0
665,631488,632383,16764.81267,31210,"LINESTRING (8.480103545943189 60.598574664439816, 8.205037487770795 60.53294356012726)",3,[100.0],1,"Grønn Kontakt, Hurtiglader på Geilo",62909V181278,460,715,1125,1070,1327,1784,3367,2577,1257,896,584,557,300,240,240,240,270,300,315,330,330,306,276,245,240,0.069853386125,0.069853386125,0.069853386125,0.06209189877777777,0.055882708899999994,0.053221627523809524,0.050802462636363635,0.050802462636363635,0.05478696950980392,0.06074207489130434,0.06814964500000001,0.069853386125,6,9,15,13,14,18,34,26,13,10,7,7,631488_632383,8.7
666,631488,632383,16764.81267,216167,"LINESTRING (8.480103545943189 60.598574664439816, 8.205037487770795 60.53294356012726)",3,"[50.0, 50.0, 50.0, 50.0, 350.0]",5,Geilo,62909V181278,460,715,1125,1070,1327,1784,3367,2577,1257,896,584,557,300,240,240,240,270,300,315,330,330,306,276,245,240,0.069853386125,0.069853386125,0.069853386125,0.06209189877777777,0.055882708899999994,0.053221627523809524,0.050802462636363635,0.050802462636363635,0.05478696950980392,0.06074207489130434,0.06814964500000001,0.069853386125,6,9,15,13,14,18,34,26,13,10,7,7,631488_632383,8.7
667,632383,633349,17126.64705,31210,"LINESTRING (8.205037487770795 60.53294356012726, 7.898267869882554 60.50536957599831)",3,[100.0],1,"Grønn Kontakt, Hurtiglader på Geilo",62909V181278,460,715,1125,1070,1327,1784,3367,2577,1257,896,584,557,300,240,240,240,270,300,315,330,330,306,276,245,240,0.071361029375,0.071361029375,0.071361029375,0.06343202611111111,0.0570888235,0.054370308095238094,0.05189893045454545,0.05189893045454545,0.05596943480392157,0.06205306902173913,0.06962051646341465,0.071361029375,6,10,16,13,15,19,34,26,14,11,8,7,632383_633349,8.7
668,632383,633349,17126.64705,216167,"LINESTRING (8.205037487770795 60.53294356012726, 7.898267869882554 60.50536957599831)",3,"[50.0, 50.0, 50.0, 50.0, 350.0]",5,Geilo,62909V181278,460,715,1125,1070,1327,1784,3367,2577,1257,896,584,557,300,240,240,240,270,300,315,330,330,306,276,245,240,0.071361029375,0.071361029375,0.071361029375,0.06343202611111111,0.0570888235,0.054370308095238094,0.05189893045454545,0.05189893045454545,0.05596943480392157,0.06205306902173913,0.06962051646341465,0.071361029375,6,10,16,13,15,19,34,26,14,11,8,7,632383_633349,8.7
669,632383,237223,12214.54553,31210,"LINESTRING (8.205037487770795 60.53294356012726, 8.369236996918588 60.459071317015244)",3,[100.0],1,"Grønn Kontakt, Hurtiglader på Geilo",62909V181278,460,715,1125,1070,1327,1784,3367,2577,1257,896,584,557,300,240,240,240,270,300,315,330,330,306,276,245,240,0.05089393970833333,0.05089393970833333,0.05089393970833333,0.04523905751851852,0.040715151766666666,0.03877633501587301,0.03701377433333333,0.03701377433333333,0.03991681545751634,0.04425559974637681,0.04965262410569106,0.05089393970833333,4,7,11,9,10,13,24,19,10,7,5,5,632383_237223,8.7
670,632383,237223,12214.54553,216167,"LINESTRING (8.205037487770795 60.53294356012726, 8.369236996918588 60.459071317015244)",3,"[50.0, 50.0, 50.0, 50.0, 350.0]",5,Geilo,62909V181278,460,715,1125,1070,1327,1784,3367,2577,1257,896,584,557,300,240,240,240,270,300,315,330,330,306,276,245,240,0.05089393970833333,0.05089393970833333,0.05089393970833333,0.04523905751851852,0.040715151766666666,0.03877633501587301,0.03701377433333333,0.03701377433333333,0.03991681545751634,0.04425559974637681,0.04965262410569106,0.05089393970833333,4,7,11,9,10,13,24,19,10,7,5,5,632383_237223,8.7
671,632383,1264979,11027.90499,31210,"LINESTRING (8.205037487770795 60.53294356012726, 8.112059320020276 60.62070913765581)",3,[100.0],1,"Grønn Kontakt, Hurtiglader på Geilo",62909V181278,460,715,1125,1070,1327,1784,3367,2577,1257,896,584,557,300,240,240,240,270,300,315,330,330,306,276,245,240,0.045949604125,0.045949604125,0.045949604125,0.04084409255555556,0.036759683300000005,0.03500922219047619,0.03341789390909091,0.03341789390909091,0.036038905196078434,0.0399561775,0.04482888207317074,0.045949604125,4,6,10,8,9,12,22,17,9,7,5,5,632383_1264979,8.7
672,632383,1264979,11027.90499,216167,"LINESTRING (8.205037487770795 60.53294356012726, 8.112059320020276 60.62070913765581)",3,"[50.0, 50.0, 50.0, 50.0, 350.0]",5,Geilo,62909V181278,460,715,1125,1070,1327,1784,3367,2577,1257,896,584,557,300,240,240,240,270,300,315,330,330,306,276,245,240,0.045949604125,0.045949604125,0.045949604125,0.04084409255555556,0.036759683300000005,0.03500922219047619,0.03341789390909091,0.03341789390909091,0.036038905196078434,0.0399561775,0.04482888207317074,0.045949604125,4,6,10,8,9,12,22,17,9,7,5,5,632383_1264979,8.7
673,471754,1763120,10540.62286,169770,"LINESTRING (7.389493350415951 60.387959038075905, 7.210098793896831 60.4207348114868)",3,[120.0],1,Maurset Supercharger,62909V181278,460,715,1125,1070,1327,1784,3367,2577,1257,896,584,557,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04391926191666667,0.04391926191666667,0.04391926191666667,0.03903934392592592,0.03513540953333333,0.033462294793650794,0.03194128139393939,0.03194128139393939,0.03444647993464052,0.038190662536231886,0.04284806040650407,0.04391926191666667,4,6,9,8,9,11,21,16,8,6,5,4,471754_1763120,12.4
674,471754,1763120,10540.62286,157463,"LINESTRING (7.389493350415951 60.387959038075905, 7.210098793896831 60.4207348114868)",3,"[50.0, 50.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0]",8,Maurset,62909V181278,460,715,1125,1070,1327,1784,3367,2577,1257,896,584,557,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04391926191666667,0.04391926191666667,0.04391926191666667,0.03903934392592592,0.03513540953333333,0.033462294793650794,0.03194128139393939,0.03194128139393939,0.03444647993464052,0.038190662536231886,0.04284806040650407,0.04391926191666667,4,6,9,8,9,11,21,16,8,6,5,4,471754_1763120,12.4
675,1763120,1763310,15798.21856,163877,"LINESTRING (7.210098793896831 60.4207348114868, 6.942379202438651 60.471823453050995)",3,[120.0],1,Eidfjord Supercharger,62909V181278,460,715,1125,1070,1327,1784,3367,2577,1257,896,584,557,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06582591066666667,0.06582591066666667,0.06582591066666667,0.05851192059259259,0.05266072853333333,0.05015307479365079,0.047873389575757576,0.047873389575757576,0.05162816522875817,0.05723992231884058,0.0642204006504065,0.06582591066666667,6,9,14,12,13,17,32,24,12,10,7,7,1763120_1763310,1.6
676,1763310,1697934,16156.11586,69308,"LINESTRING (6.942379202438651 60.471823453050995, 6.722774649040936 60.37570778590561)",3,"[50.0, 50.0]",2,Grønn Kontakt hurtigladestasjon Kinsarvik,22500V805651,699,732,865,958,1371,1789,2861,2106,1245,967,886,811,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06731714941666667,0.06731714941666667,0.06731714941666667,0.059837466148148145,0.05385371953333333,0.0512892566984127,0.04895792684848485,0.04895792684848485,0.05279776424836601,0.05853665166666667,0.06567526772357725,0.06731714941666667,9,9,11,11,14,18,28,20,13,11,11,10,1763310_1697934,1.4
677,1763310,1116061,15141.00115,243564,"LINESTRING (6.942379202438651 60.471823453050995, 6.729422157601342 60.558100285282194)",3,"[50.0, 50.0]",2,Ulvik,62909V181278,460,715,1125,1070,1327,1784,3367,2577,1257,896,584,557,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06308750479166667,0.06308750479166667,0.06308750479166667,0.05607778203703704,0.05047000383333333,0.04806667031746032,0.04588182166666667,0.04588182166666667,0.04948039591503268,0.05485869981884058,0.061548785162601635,0.06308750479166667,5,9,14,12,13,17,30,23,12,9,7,7,1763310_1116061,1.4
678,1697934,1722152,15243.46473,69308,"LINESTRING (6.722774649040936 60.37570778590561, 6.479905418803262 60.4411789238035)",3,"[50.0, 50.0]",2,Grønn Kontakt hurtigladestasjon Kinsarvik,22500V805651,699,732,865,958,1371,1789,2861,2106,1245,967,886,811,300,240,240,240,270,300,315,330,330,306,276,245,240,0.063514436375,0.063514436375,0.063514436375,0.05645727677777777,0.0508115491,0.048391951523809526,0.04619231736363636,0.04619231736363636,0.049815244215686276,0.05522994467391304,0.06196530378048781,0.063514436375,8,9,10,10,13,17,26,19,12,10,10,10,1697934_1722152,1.4
679,1697934,1801530,16473.90204,69308,"LINESTRING (6.722774649040936 60.37570778590561, 6.620081976823929 60.23690758799687)",3,"[50.0, 50.0]",2,Grønn Kontakt hurtigladestasjon Kinsarvik,22500V805651,699,732,865,958,1371,1789,2861,2106,1245,967,886,811,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06864125850000001,0.06864125850000001,0.06864125850000001,0.061014452000000004,0.054913006800000004,0.052298101714285714,0.049920915272727275,0.049920915272727275,0.05383628117647059,0.05968805086956522,0.06696708146341465,0.06864125850000001,9,10,11,11,15,18,28,21,13,11,11,11,1697934_1801530,3.8
680,1697934,1801530,16473.90204,262137,"LINESTRING (6.722774649040936 60.37570778590561, 6.620081976823929 60.23690758799687)",3,"[43.0, 43.0, 43.0, 43.0]",4,Aga Fjordapartments,22500V805651,699,732,865,958,1371,1789,2861,2106,1245,967,886,811,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06864125850000001,0.06864125850000001,0.06864125850000001,0.061014452000000004,0.054913006800000004,0.052298101714285714,0.049920915272727275,0.049920915272727275,0.05383628117647059,0.05968805086956522,0.06696708146341465,0.06864125850000001,9,10,11,11,15,18,28,21,13,11,11,11,1697934_1801530,3.8
681,1697934,1116061,20325.49597,157471,"LINESTRING (6.722774649040936 60.37570778590561, 6.729422157601342 60.558100285282194)",3,"[50.0, 50.0, 50.0, 50.0]",4,Granvin,22500V805651,699,732,865,958,1371,1789,2861,2106,1245,967,886,811,300,240,240,240,270,300,315,330,330,306,276,245,240,0.08468956654166666,0.08468956654166666,0.08468956654166666,0.0752796147037037,0.06775165323333333,0.06452538403174603,0.06159241203030303,0.06159241203030303,0.06642318944444445,0.0736431013405797,0.0826239673577236,0.08468956654166666,11,12,14,14,18,23,35,25,16,14,14,13,1697934_1116061,4.199999999999999
682,1697934,1116061,20325.49597,69308,"LINESTRING (6.722774649040936 60.37570778590561, 6.729422157601342 60.558100285282194)",3,"[50.0, 50.0]",2,Grønn Kontakt hurtigladestasjon Kinsarvik,22500V805651,699,732,865,958,1371,1789,2861,2106,1245,967,886,811,300,240,240,240,270,300,315,330,330,306,276,245,240,0.08468956654166666,0.08468956654166666,0.08468956654166666,0.0752796147037037,0.06775165323333333,0.06452538403174603,0.06159241203030303,0.06159241203030303,0.06642318944444445,0.0736431013405797,0.0826239673577236,0.08468956654166666,11,12,14,14,18,23,35,25,16,14,14,13,1697934_1116061,4.199999999999999
683,1722152,346998,15178.58108,157452,"LINESTRING (6.479905418803262 60.4411789238035, 6.229924388830484 60.3839617193902)",3,"[50.0, 50.0]",2,Øystese,85120V804911,385,430,496,562,805,1024,1405,1116,705,546,455,410,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06324408783333334,0.06324408783333334,0.06324408783333334,0.05621696696296296,0.050595270266666666,0.048185971682539686,0.04599570024242424,0.04599570024242424,0.04960320614379085,0.054994858985507246,0.06170154910569106,0.06324408783333334,4,5,6,6,8,9,12,10,6,6,5,5,1722152_346998,1.4
684,346998,1712596,12341.11163,164070,"LINESTRING (6.229924388830484 60.3839617193902, 6.006989664222506 60.37461393910798)",3,[120.0],1,Norheimsund Supercharger,06074V805644,2130,2589,2805,2123,2440,2844,3352,2959,2356,2145,1874,1781,300,240,240,240,270,300,315,330,330,306,276,245,240,0.051421298458333334,0.051421298458333334,0.051421298458333334,0.04570782085185185,0.04113703876666666,0.03917813215873016,0.037397307969696966,0.037397307969696966,0.04033043016339869,0.04471417257246377,0.050167120447154476,0.051421298458333334,21,26,28,19,20,22,25,22,19,19,18,18,346998_1712596,3.0
685,346998,1712596,12341.11163,157452,"LINESTRING (6.229924388830484 60.3839617193902, 6.006989664222506 60.37461393910798)",3,"[50.0, 50.0]",2,Øystese,06074V805644,2130,2589,2805,2123,2440,2844,3352,2959,2356,2145,1874,1781,300,240,240,240,270,300,315,330,330,306,276,245,240,0.051421298458333334,0.051421298458333334,0.051421298458333334,0.04570782085185185,0.04113703876666666,0.03917813215873016,0.037397307969696966,0.037397307969696966,0.04033043016339869,0.04471417257246377,0.050167120447154476,0.051421298458333334,21,26,28,19,20,22,25,22,19,19,18,18,346998_1712596,3.0
686,1799911,1748966,15839.89173,243520,"LINESTRING (5.761487087234725 60.39733479507519, 5.721557624687587 60.5381248398188)",3,"[50.0, 50.0, 50.0, 50.0]",4,Recharge Kiwi Bjørkheim,18129V804739,4456,5221,5636,5118,5440,6684,7655,7049,5465,5022,4343,4268,300,240,240,240,270,300,315,330,330,306,276,245,240,0.065999548875,0.065999548875,0.065999548875,0.05866626566666666,0.0527996391,0.05028537057142857,0.04799967190909091,0.04799967190909091,0.05176435205882353,0.05739091206521739,0.06438980378048781,0.065999548875,58,68,74,60,57,67,73,67,56,57,55,56,1799911_1748966,4.199999999999999
687,1799911,1748966,15839.89173,43513,"LINESTRING (5.761487087234725 60.39733479507519, 5.721557624687587 60.5381248398188)",3,"[50.0, 50.0]",2,"Fortum hurtigladestasjon Kiwi Årland, Samnanger",18129V804739,4456,5221,5636,5118,5440,6684,7655,7049,5465,5022,4343,4268,300,240,240,240,270,300,315,330,330,306,276,245,240,0.065999548875,0.065999548875,0.065999548875,0.05866626566666666,0.0527996391,0.05028537057142857,0.04799967190909091,0.04799967190909091,0.05176435205882353,0.05739091206521739,0.06438980378048781,0.065999548875,58,68,74,60,57,67,73,67,56,57,55,56,1799911_1748966,4.199999999999999
688,1799911,1761106,16794.58604,243529,"LINESTRING (5.761487087234725 60.39733479507519, 5.46068297574008 60.421518263012835)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",8,Recharge YX 7-Eleven Øyrane Torg,83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06997744183333332,0.06997744183333332,0.06997744183333332,0.062202170518518514,0.05598195346666666,0.053316146158730156,0.05089268496969696,0.05089268496969696,0.05488426810457516,0.06084994942028985,0.06827067495934959,0.06997744183333332,120,124,120,113,103,103,77,95,103,116,131,128,1799911_1761106,11.400000000000002
689,1799911,1761106,16794.58604,165424,"LINESTRING (5.761487087234725 60.39733479507519, 5.46068297574008 60.421518263012835)",3,[120.0],1,Arna Supercharger,83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06997744183333332,0.06997744183333332,0.06997744183333332,0.062202170518518514,0.05598195346666666,0.053316146158730156,0.05089268496969696,0.05089268496969696,0.05488426810457516,0.06084994942028985,0.06827067495934959,0.06997744183333332,120,124,120,113,103,103,77,95,103,116,131,128,1799911_1761106,11.400000000000002
690,1799911,1761106,16794.58604,43513,"LINESTRING (5.761487087234725 60.39733479507519, 5.46068297574008 60.421518263012835)",3,"[50.0, 50.0]",2,"Fortum hurtigladestasjon Kiwi Årland, Samnanger",83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06997744183333332,0.06997744183333332,0.06997744183333332,0.062202170518518514,0.05598195346666666,0.053316146158730156,0.05089268496969696,0.05089268496969696,0.05488426810457516,0.06084994942028985,0.06827067495934959,0.06997744183333332,120,124,120,113,103,103,77,95,103,116,131,128,1799911_1761106,11.400000000000002
691,1799911,1761106,16794.58604,243520,"LINESTRING (5.761487087234725 60.39733479507519, 5.46068297574008 60.421518263012835)",3,"[50.0, 50.0, 50.0, 50.0]",4,Recharge Kiwi Bjørkheim,83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06997744183333332,0.06997744183333332,0.06997744183333332,0.062202170518518514,0.05598195346666666,0.053316146158730156,0.05089268496969696,0.05089268496969696,0.05488426810457516,0.06084994942028985,0.06827067495934959,0.06997744183333332,120,124,120,113,103,103,77,95,103,116,131,128,1799911_1761106,11.400000000000002
692,1761106,1602213,17032.81533,58347,"LINESTRING (5.46068297574008 60.421518263012835, 5.259641565010872 60.53781217482699)",3,"[50.0, 50.0]",2,Haukås (Statoil),83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.070970063875,0.070970063875,0.070970063875,0.06308450122222223,0.0567760511,0.054072429619047624,0.051614591909090915,0.051614591909090915,0.05566279519607843,0.06171309902173913,0.06923908670731709,0.070970063875,122,126,122,115,105,104,78,97,104,117,132,129,1761106_1602213,73.6
693,1761106,1602213,17032.81533,243548,"LINESTRING (5.46068297574008 60.421518263012835, 5.259641565010872 60.53781217482699)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 150.0, 50.0, 150.0, 50.0]",9,Gullgruven Senter,83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.070970063875,0.070970063875,0.070970063875,0.06308450122222223,0.0567760511,0.054072429619047624,0.051614591909090915,0.051614591909090915,0.05566279519607843,0.06171309902173913,0.06923908670731709,0.070970063875,122,126,122,115,105,104,78,97,104,117,132,129,1761106_1602213,73.6
694,1761106,1602213,17032.81533,64584,"LINESTRING (5.46068297574008 60.421518263012835, 5.259641565010872 60.53781217482699)",3,"[50.0, 50.0]",2,Litleåsvegen 75,83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.070970063875,0.070970063875,0.070970063875,0.06308450122222223,0.0567760511,0.054072429619047624,0.051614591909090915,0.051614591909090915,0.05566279519607843,0.06171309902173913,0.06923908670731709,0.070970063875,122,126,122,115,105,104,78,97,104,117,132,129,1761106_1602213,73.6
695,1761106,1602213,17032.81533,265752,"LINESTRING (5.46068297574008 60.421518263012835, 5.259641565010872 60.53781217482699)",3,"[50.0, 150.0, 50.0, 150.0, 150.0, 150.0, 50.0, 150.0, 50.0, 150.0]",10,Recharge IKEA Åsane (coming soon),83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.070970063875,0.070970063875,0.070970063875,0.06308450122222223,0.0567760511,0.054072429619047624,0.051614591909090915,0.051614591909090915,0.05566279519607843,0.06171309902173913,0.06923908670731709,0.070970063875,122,126,122,115,105,104,78,97,104,117,132,129,1761106_1602213,73.6
696,1761106,1602213,17032.81533,157468,"LINESTRING (5.46068297574008 60.421518263012835, 5.259641565010872 60.53781217482699)",3,"[350.0, 350.0, 350.0, 350.0, 350.0, 350.0]",6,Bergen,83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.070970063875,0.070970063875,0.070970063875,0.06308450122222223,0.0567760511,0.054072429619047624,0.051614591909090915,0.051614591909090915,0.05566279519607843,0.06171309902173913,0.06923908670731709,0.070970063875,122,126,122,115,105,104,78,97,104,117,132,129,1761106_1602213,73.6
697,1761106,1602213,17032.81533,216142,"LINESTRING (5.46068297574008 60.421518263012835, 5.259641565010872 60.53781217482699)",3,[50.0],1,Recharge Esso Nyborg,83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.070970063875,0.070970063875,0.070970063875,0.06308450122222223,0.0567760511,0.054072429619047624,0.051614591909090915,0.051614591909090915,0.05566279519607843,0.06171309902173913,0.06923908670731709,0.070970063875,122,126,122,115,105,104,78,97,104,117,132,129,1761106_1602213,73.6
698,1761106,1602213,17032.81533,164214,"LINESTRING (5.46068297574008 60.421518263012835, 5.259641565010872 60.53781217482699)",3,[120.0],1,Åsane Supercharger,83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.070970063875,0.070970063875,0.070970063875,0.06308450122222223,0.0567760511,0.054072429619047624,0.051614591909090915,0.051614591909090915,0.05566279519607843,0.06171309902173913,0.06923908670731709,0.070970063875,122,126,122,115,105,104,78,97,104,117,132,129,1761106_1602213,73.6
699,1761106,1602213,17032.81533,190873,"LINESTRING (5.46068297574008 60.421518263012835, 5.259641565010872 60.53781217482699)",3,[350.0],1,IONITY Bergen,83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.070970063875,0.070970063875,0.070970063875,0.06308450122222223,0.0567760511,0.054072429619047624,0.051614591909090915,0.051614591909090915,0.05566279519607843,0.06171309902173913,0.06923908670731709,0.070970063875,122,126,122,115,105,104,78,97,104,117,132,129,1761106_1602213,73.6
700,1761106,1602213,17032.81533,243529,"LINESTRING (5.46068297574008 60.421518263012835, 5.259641565010872 60.53781217482699)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",8,Recharge YX 7-Eleven Øyrane Torg,83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.070970063875,0.070970063875,0.070970063875,0.06308450122222223,0.0567760511,0.054072429619047624,0.051614591909090915,0.051614591909090915,0.05566279519607843,0.06171309902173913,0.06923908670731709,0.070970063875,122,126,122,115,105,104,78,97,104,117,132,129,1761106_1602213,73.6
701,1761106,1602213,17032.81533,165424,"LINESTRING (5.46068297574008 60.421518263012835, 5.259641565010872 60.53781217482699)",3,[120.0],1,Arna Supercharger,83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.070970063875,0.070970063875,0.070970063875,0.06308450122222223,0.0567760511,0.054072429619047624,0.051614591909090915,0.051614591909090915,0.05566279519607843,0.06171309902173913,0.06923908670731709,0.070970063875,122,126,122,115,105,104,78,97,104,117,132,129,1761106_1602213,73.6
702,1761106,1602213,17032.81533,243558,"LINESTRING (5.46068297574008 60.421518263012835, 5.259641565010872 60.53781217482699)",3,"[50.0, 150.0, 50.0, 50.0]",4,Knarvik,83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.070970063875,0.070970063875,0.070970063875,0.06308450122222223,0.0567760511,0.054072429619047624,0.051614591909090915,0.051614591909090915,0.05566279519607843,0.06171309902173913,0.06923908670731709,0.070970063875,122,126,122,115,105,104,78,97,104,117,132,129,1761106_1602213,73.6
703,1761106,1602213,17032.81533,59429,"LINESTRING (5.46068297574008 60.421518263012835, 5.259641565010872 60.53781217482699)",3,"[50.0, 43.0]",2,BKK Knarvik,83347V805435,8633,8882,8600,9154,9251,9675,7639,9401,9394,9546,9601,9151,300,240,240,240,270,300,315,330,330,306,276,245,240,0.070970063875,0.070970063875,0.070970063875,0.06308450122222223,0.0567760511,0.054072429619047624,0.051614591909090915,0.051614591909090915,0.05566279519607843,0.06171309902173913,0.06923908670731709,0.070970063875,122,126,122,115,105,104,78,97,104,117,132,129,1761106_1602213,73.6
