u,v,diff_hour_00_avg,diff_hour_01_avg,diff_hour_02_avg,diff_hour_03_avg,diff_hour_04_avg,diff_hour_05_avg,diff_hour_06_avg,diff_hour_07_avg,diff_hour_08_avg,diff_hour_09_avg,diff_hour_10_avg,diff_hour_11_avg,diff_hour_12_avg,diff_hour_13_avg,diff_hour_14_avg,diff_hour_15_avg,diff_hour_16_avg,diff_hour_17_avg,diff_hour_18_avg,diff_hour_19_avg,diff_hour_20_avg,diff_hour_21_avg,diff_hour_22_avg,diff_hour_23_avg,edge_classification,TimeServed
75831,207921,5.243312674727483,5.299785692889371,5.326535293049109,5.334237281231789,5.319482661636989,5.206169497990274,4.779569482860228,4.431696010622478,4.484972939346325,4.509186699012035,4.34375967699451,4.159900756188002,4.068082380684555,4.007195232884261,3.881943127378076,3.6985660071037927,3.845756324188354,4.080874424035743,4.257809638081317,4.441734777194651,4.624192526772383,4.806858907279925,4.977642282837454,5.137402371677574,1,0
207921,604505,18.83048052308878,18.891578486703583,18.920518786876404,18.928851541332666,18.91288856927105,18.790295448256717,18.32875836292205,17.952395252871728,18.01003537834451,18.03623216143112,17.857257236748364,17.65834090432408,17.559002920481994,17.493129325232534,17.35761950418921,17.159224430099357,17.318469126600327,17.572842588073147,17.764268186027625,17.963256159809724,18.160656569913222,18.35828269710026,18.54305264220776,18.715896531427028,1,0
604505,604003,13.452767944355992,13.505833107973631,13.53096850812373,13.538205721157455,13.524341466538203,13.417866166214997,13.017009255446242,12.690128147912498,12.740190089558183,12.76294267407165,12.607498317175873,12.43473433124562,12.34845671978117,12.291243796417106,12.1735500076225,12.001238748054424,12.139546890832158,12.36047682948186,12.526734918541925,12.699561126846696,12.871008494984393,13.042651904254411,13.203129386459329,13.353248780283236,1,0
118220,213247,1.2433126747274823,1.2997856928893703,1.3265352930491086,1.3342372812317886,1.3194826616369886,1.2061694979902737,0.779569482860227,0.43169601062247714,0.48497293934632474,0.5091866990120341,0.3437596769945093,0.15990075618800106,0.06808238068455442,0.007195232884259974,-0.11805687262192342,-0.30143399289620737,-0.15424367581164689,0.08087442403574184,0.2578096380813156,0.4417347771946509,0.6241925267723821,0.8068589072799242,0.9776422828374539,1.137402371677573,0,0
213247,956934,5.310219231027683,5.378619740094454,5.411019040287929,5.420347741491951,5.402476844482732,5.265231159203736,4.748530278809155,4.327183530107397,4.391712913604816,4.421040786303369,4.2206744363597295,3.997983243486329,3.8867721938463777,3.8130252605192982,3.661319046522584,3.4392114137765764,3.617489340935031,3.9022660049743254,4.116571156469179,4.339342553412487,4.560336638030343,4.781583417869219,4.988437420160881,5.181939941557751,1,0
956934,1233018,3.8879318097604716,3.964365118824407,4.000569319040604,4.010993561667163,3.9910239472155795,3.8376604412454562,3.2602793862849624,2.7894506350666286,2.861558202391146,2.8943302736628387,2.6704333559322233,2.421589816564795,2.297318394547198,2.214910789334731,2.045388543089293,1.797197095821512,1.996411576703202,2.314631763565616,2.554104423954884,2.803037586375519,3.0499847129591724,3.2972142107150693,3.5283606759093122,3.7445876927015433,1,0
946172,1233297,3.9495239398415123,4.1118838670569415,4.188788967516189,4.210932183541392,4.168512652206343,3.842737306722038,2.616262263223153,1.6161260305396221,1.7692972006206842,1.8389117596595985,1.3633090713592146,0.8347146740405037,0.5707368444680946,0.3956862945422484,0.03558649121197076,-0.49162272957659575,-0.06845056795848421,0.6075139691027586,1.116202709483783,1.644987484434622,2.1695535144705995,2.6947193584297824,3.1857215631576814,3.645031818573024,0,0
1233297,1841573,4.250741815149887,4.304537233312719,4.330018533464883,4.337355341173385,4.323300294059372,4.215359737309702,3.808986447034958,3.4776069756360672,3.528357843084215,3.5514235365588775,3.393840037137011,3.218698565161846,3.1312336471176145,3.073233389945783,2.9539199618558403,2.779237446422148,2.9194489122656306,3.143419171171979,3.3119652155860813,3.4871697662069745,3.6609765017961062,3.834981976331307,3.997667864254645,4.14985312129631,1,0
1233297,294485,4.231155899490822,4.292010444923891,4.320835445096022,4.3291350013273595,4.313235626763996,4.191130924558485,3.7314326323924862,3.3565689769638762,3.4139794605025053,3.440071873935382,3.261809996761326,3.0636861596853464,2.964743944703184,2.899132794056315,2.7641628527781,2.566558197310122,2.7251684527891746,2.9785284741764464,3.169191420346246,3.3673866133563055,3.5640005676426547,3.7608393397412976,3.9448731496093266,4.117028417756004,1,0
1841989,944766,28.07996017043173,28.267392170365582,28.356173170895747,28.381735804088265,28.332765730433113,27.95668324764014,26.54081250776885,25.386232449048745,25.56305673834771,25.64342137172098,25.094374790024883,24.484153371830867,24.179411349685807,23.977329005693452,23.56162158655655,22.952999247715173,23.441518834590656,24.221867700463452,24.809109574666437,25.41955076913742,26.025121748339373,26.631385166403195,27.198209300796723,27.728447526688498,1,0
1841989,1222115,0.8596988783706285,1.0544334237564505,1.146673424307272,1.1732320042475475,1.122354005644789,0.731618958587151,-0.7394155763440448,-1.9389792737155964,-1.7552657263919833,-1.671770003406779,-2.242208010363761,-2.8762042890068926,-3.1928193769498123,-3.402775059019793,-3.8346788711100803,-4.467013768607611,-3.9594609510746444,-3.1487088826353724,-2.538587454892015,-1.904362837259824,-1.2751981835435098,-0.6453141128278478,-0.05640592125015818,0.4944909368192177,0,Z
1222115,1222862,1.302745798106713,1.337798016276161,1.354401216375309,1.3591817607645584,1.350023721016062,1.2796914125456873,1.0149051962580717,0.7989837307311927,0.8320521692494429,0.8470813993867797,0.7444025581345229,0.6302832279787592,0.5732925121490338,0.5355004893764371,0.4577578032001854,0.34393752165062974,0.435297028806564,0.5812324011256329,0.6910542581194372,0.8052146892932316,0.9184643269621681,1.0318434596909871,1.1378469341749715,1.2370083686274589,1,0
1222862,1230964,7.631111606992255,7.655940261528946,7.667700861599179,7.671087080541562,7.66460013571971,7.614781417219859,7.427224514016133,7.274280142601261,7.297703619885021,7.3083493245656355,7.235618478678621,7.154783953151622,7.1144155294389,7.087646179974976,7.032578443933464,6.95195574450253,7.016668728737983,7.12003961746399,7.197830099501267,7.278693738249372,7.358912231598203,7.439222450614449,7.514308245040604,7.584547594444451,1,0
1222862,1842326,17.50274579810672,17.53779801627616,17.554401216375307,17.559181760764556,17.550023721016064,17.479691412545687,17.214905196258073,16.998983730731197,17.032052169249443,17.04708139938678,16.944402558134524,16.830283227978757,16.77329251214903,16.735500489376438,16.657757803200187,16.54393752165063,16.635297028806566,16.781232401125635,16.891054258119436,17.005214689293236,17.11846432696217,17.231843459690992,17.337846934174973,17.43700836862746,1,0
1842326,1230964,25.089282562564538,25.16522903526501,25.201202635479834,25.211560481656537,25.191718062201463,25.039331393848986,24.465627925225817,23.997798083250917,24.069446366707126,24.102009698671356,23.879538875958133,23.632280327287308,23.50880044298957,23.426917726982282,23.258475240267064,23.011864630243025,23.209810229080887,23.5260035357722,23.76395089259211,24.01129849346866,24.256672708418026,24.502327495997132,24.73200169071244,24.94685146535949,1,0
171916,81162,2.4419619219234083,2.498921776448761,2.525901976609877,2.5336703612424074,2.5187885466511006,2.404498545386742,1.9742209439193665,1.6233485624381876,1.6770847750303444,1.7015072740035169,1.5346541569685994,1.3492102454654837,1.2566003322421795,1.1951882952367103,1.0688564302003012,0.8838984726822733,1.0323576718106662,1.2695026518291532,1.4479631694440853,1.6334738701015012,1.8175045313135227,2.001745621997854,2.174001268034328,2.3351385990196207,1,0
600642,577765,1.201439337801206,1.2730042832304953,1.3069024834329224,1.3166627615609736,1.2979650970744598,1.154369967280778,0.6137647756935634,0.17292511690951842,0.240439845550946,0.2711245237480086,0.06148855619131771,-0.17150507621003305,-0.287861121029056,-0.36501983418977374,-0.5237444851329546,-0.7561275599632974,-0.5696018995199318,-0.27165051436849946,-0.04743088967281551,0.1856466573070146,0.41686466754776014,0.6483470635357659,0.8647708239405668,1.0672254192810626,0,0
600642,578266,18.791308691770656,18.86652490992593,18.902152610138685,18.912410861640613,18.892759234680298,18.741837822754285,18.173650733637118,17.710319255527352,17.781278613181097,17.813528836184133,17.593197155997,17.348316093371086,17.226023515653136,17.144928133453607,16.978105286033735,16.73386593187531,16.929908207647415,17.243061194082088,17.47872059554796,17.723689854108393,17.96670470160632,18.209997423920246,18.437463212917127,18.65024712434642,1,0
578266,601315,19.49891500218732,19.715557183929047,19.81817418454184,19.847720604725392,19.791118831279828,19.356426091428204,17.71990017131725,16.3853855579914,16.589766879388915,16.682655871209956,16.048043588470314,15.342722728479833,14.99048844314333,14.756912746840477,14.27641975589003,13.572947182424029,14.137599691929454,15.039561368068147,15.718321456432632,16.423896343548446,17.123842020807846,17.82458804947902,18.479748412609197,19.09262116721138,1,0
601315,30143,0.4578499191587835,0.7974182826753107,0.9582617836358058,1.0045733074066607,0.9158547973431005,0.2345105590363444,-2.3306059112499278,-4.4223451085415695,-4.101994610396021,-3.9563989434405715,-4.951100218071809,-6.056631228955768,-6.608728788556235,-6.974839009165763,-7.727971281498203,-8.830605259009522,-7.9455600334364105,-6.53181111409543,-5.467911874467951,-4.361982697471817,-3.2648768325539947,-2.166516484243559,-1.1396078251799633,-0.17898142892148905,0,Z
601315,584830,0.6226417612557417,0.9028160884295929,1.035526389222088,1.073737546111159,1.00053682562144,0.43836677666726337,-1.6780841604649943,-3.4039564300583134,-3.139638563846466,-3.019509092401503,-3.8402267749108607,-4.7523889208086665,-5.2079188785865425,-5.509992616164727,-6.131394225809629,-7.041166059584202,-6.310924443358645,-5.144454904891642,-4.266642700725886,-3.354152032107572,-2.448941386573224,-1.542695679831066,-0.6954040191986651,0.09719883534864954,0,Z
30143,648987,31.591707324257744,31.991156560480416,32.180363861610296,32.23484214871278,32.130478654078864,31.32898338880189,28.311523799024272,25.850918764790876,26.227761178738444,26.399031780511837,25.22892081874133,23.92843595217461,23.278979253031697,22.848307660185643,21.96236496563544,20.665288007143634,21.706405724108134,23.36946090449419,24.62097248315275,25.921925730070786,27.21249972600637,28.50454942606187,29.71254735403561,30.842574534150412,1,0
30143,581596,20.813186491627224,21.096768673345327,21.231093174147464,21.26976910618549,21.195678020720223,20.62667010844253,18.48447606694898,16.73761143265166,17.00514428594167,17.126734932538877,16.29603458490777,15.37277750413371,14.911706782316829,14.605958820302424,13.976998893945941,13.056161199465164,13.795284989997546,14.975942689662235,15.864432018813504,16.788021618240382,17.704242645214762,18.621511323194444,19.479108877179456,20.28135242674298,1,0
648987,1528788,66.73105632557015,67.26049087083786,67.51126837233541,67.58347451154802,67.44514995284679,66.38283904365883,62.38346390181463,59.122150099585724,59.62162130637179,59.84862530323783,58.29774697182352,56.574069589262514,55.71327231891771,55.14245530828995,53.96821681916948,52.24905631659806,53.62896553926583,55.83319772533509,57.49196535701234,59.21626353619987,60.926804938491095,62.63930225574928,64.24039640160113,65.73814723447725,1,0
648987,581596,67.84425380612092,68.11663875147933,68.24565945224978,68.28280826594124,68.21164266539564,67.66510201832376,65.60749246258877,63.929602740890296,64.1865720652092,64.30336170773475,63.50546154550367,62.6186592507516,62.17579389649145,61.88211838619606,61.27799292903476,60.39351449116011,61.10345399468434,62.23749345041377,63.09090079746978,63.9780224813828,64.85806654076852,65.73911688468205,66.56285221765133,67.33341919787588,1,0
1528788,256026,21.918268466430018,22.48835384804701,22.75838644965954,22.836136692434692,22.68719135152512,21.54331450126389,17.23686090025281,13.725138176197595,14.262959585987467,14.507393315026654,12.83743604966009,10.981411943932324,10.054521273979425,9.439876014719555,8.175477604825241,6.324317192401218,7.81017806572898,10.18365474608495,11.969785225803628,13.826477793921862,15.668357317676376,17.512342934696477,19.236371665540165,20.84912221753826,1,0
256026,628231,15.408049235402336,15.909734107952554,16.147367409371608,16.21578895094275,16.084714507042392,15.078083342060147,11.288330621443654,8.197954646090198,8.671246672382653,8.886352528723286,7.416761613300362,5.7834287004459926,4.967749080133047,4.4268507542002595,3.314158558302656,1.685105778624642,2.9926887247939487,5.081388741110622,6.653214069334447,8.28713524050938,9.908020679646036,11.53075951682726,13.047934245379281,14.467182275980512,1,0
203573,825817,12.039349001312393,12.169334310357428,12.230904510725104,12.248632362835236,12.214671298767895,11.953855654856921,10.971940102790349,10.17123133479484,10.29386012763335,10.349593522725973,9.968826153082189,9.545633637087898,9.334293065886,9.194147648104286,8.90585185353402,8.483768309454417,8.822559815157673,9.363736820840888,9.770992873859578,10.194337806129067,10.614305212484705,11.034752829687411,11.427849047565516,11.795572700326824,1,0
825817,564227,27.82863156387694,28.03456334562244,28.132107146204934,28.160192844491785,28.106389360969363,27.693187048705912,26.137568028016172,24.869029418045756,25.06330649434047,25.151603221397334,24.548365029040323,23.877913964375207,23.54309350887557,23.321065375086572,22.86432709380109,22.19563293969745,22.732370044238564,23.589740356613092,24.234943766451693,24.905636299597735,25.57097792090273,26.23708032568455,26.859850738277956,27.44242416568632,1,0
564227,672830,35.482163469632106,35.81296877860627,35.96966147954197,36.014777867215514,35.928348867089085,35.26458770589993,32.76566778968556,30.72790895877563,31.039992347291616,31.181830706712734,30.21279914239456,29.13579796404954,28.597948083406507,28.241285868490124,27.50758926770175,26.43341036057782,27.295615709361943,28.67288078562316,29.709324561002187,30.786713630204872,31.855507085705465,32.92552265083369,33.92593044127629,34.861766478921645,1,0
672830,579630,9.80517055979992,10.163725541491566,10.333562442505764,10.382463427820797,10.288784312893467,9.569343407498595,6.860801070056528,4.65210441227116,4.990366981280761,5.144103481227269,4.093784500917726,2.9264388528660596,2.3434713221911596,1.9568904225798074,1.161647528568565,-0.002639101448763707,0.9318925238338122,2.424689769847621,3.548075848680078,4.71584192589535,5.874291344550514,7.034065389755727,8.118392597498145,9.132731437418384,0,0
672830,635829,9.98617143554576,10.279490344533153,10.41842684536283,10.45843070639787,10.381795721002465,9.793251056371895,7.577505288131785,5.7706624689658845,6.047380999622077,6.17314643236854,5.3139241843895855,4.358967289683369,3.882065813469346,3.5658200673514386,2.9152649503904424,1.962810511034786,2.727311942443818,3.9485072455304704,4.867502646068904,5.82280347637739,6.770482736037589,7.719245617553057,8.606288581116951,9.436076973583946,1,0
565071,636819,10.541330838019936,10.6345600016234,10.678719901887106,10.691434822033512,10.66707698020244,10.480012576423597,9.775754792825287,9.201463672708657,9.289416533489836,9.329390110869003,9.05629291503835,8.752767196637949,8.601187723285275,8.500671440494274,8.293897490456049,7.991167158279104,8.234158069673013,8.622305622438313,8.914401255970448,9.218036291661859,9.519248869628543,9.820805868483667,10.102745665201486,10.366487536002198,1,0
636819,554541,13.339980085215862,13.43369608518279,13.47808658544787,13.490867902044132,13.466382865216552,13.278341623820063,12.570406253884427,11.993116224524366,12.081528369173855,12.121710685860485,11.847187395012439,11.542076685915431,11.3897056748429,11.288664502846721,11.080810793278273,10.776499623857584,11.020759417295324,11.410933850231723,11.704554787333215,12.009775384568707,12.312560874169682,12.615692583201595,12.899104650398362,13.164223763344244,1,0
567291,567618,4.101395045302639,4.1369340998355515,4.153767899936077,4.158614840775177,4.149329606030173,4.078020459942154,3.8095566573172124,3.5906362825469036,3.6241640049334634,3.6394019743782624,3.5352970381086126,3.4195927172562413,3.3618104637066586,3.323493551728887,3.2446711060224094,3.12926998722911,3.2218983764288764,3.3698606289190436,3.481207789482207,3.596953782200082,3.7117763315033083,3.826730174408917,3.9342059193718453,4.034744595969506,1,0
567618,632344,6.611658568828887,6.751624023324948,6.817921523720852,6.837010503052926,6.800441941557192,6.519601126484514,5.462295054502717,4.600108647016914,4.732152759155761,4.792165310051377,4.382162992551047,3.926478167276295,3.6989110728173222,3.5480054263295226,3.237574561389629,2.7830838538132787,3.147887441415099,3.730615490605826,4.169140266796364,4.624989210719501,5.077201305578101,5.5299304814049846,5.9532082441014476,6.3491653608388114,1,0
632344,1206644,5.358890624472893,5.445790915351316,5.486953015597121,5.498804781895468,5.476100475018986,5.301734960269516,4.645285799056469,4.109980499104415,4.191962669597578,4.229222635979725,3.974664675375171,3.6917438360306734,3.5504543530361463,3.456761629912417,3.2640245537671255,2.9818451057588526,3.2083405505829403,3.5701386611239645,3.842405348254438,4.125428083872803,4.4061928105937085,4.687278577150573,4.950078857642116,5.195916580555576,1,0
632344,613237,3.910263523526248,4.014689923489395,4.064153623784774,4.078395662277747,4.0511123355270175,3.841580666542359,3.0527383971855055,2.409472364470011,2.5079887542222985,2.5527633356731143,2.2468659544424323,1.9068854500200534,1.7371006091106624,1.6245118746006353,1.3929034553672188,1.0538138665841676,1.3259890649862212,1.7607548616867807,2.0879324773141565,2.4280354285194186,2.7654249740747923,3.1032003069960656,3.4190023247296017,3.7144207648693044,1,0
1206644,633194,1.0069309340146322,1.1486003157828177,1.2157049161835405,1.2350262830900907,1.198012539106584,0.913752792372152,-0.15642483179029268,-1.0291074216280962,-0.895455815950168,-0.8347126774784318,-1.2497063275396358,-1.7109386202525145,-1.9412760967309879,-2.094018855436899,-2.408228878732584,-2.868252516662037,-2.499007841906804,-1.9091857121172335,-1.465322373433941,-1.0039239641065218,-0.5462066785279033,-0.08796601708225936,0.34046469229050985,0.7412421565359809,0,Z
1533131,584864,1.2797830004374648,1.32311143678581,1.343634836908368,1.349544120945079,1.3382237662559653,1.251285218285641,0.9239800342634498,0.6570771115982798,0.6979533758777836,0.7165311742419916,0.5896087176940631,0.4485445456959663,0.37809768862866683,0.331382549368096,0.23528395117800702,0.09458943648480633,0.20751993838589153,0.3879122736136295,0.5236642912865266,0.6647792687096892,0.8047684041615689,0.9449176098958038,1.0759496825218398,1.1985242334422759,1,0
584864,1121452,1.2770814948293179,1.321383603904592,1.3423682040299043,1.348410280966317,1.3368355362841893,1.2479433130785766,0.9132829563817296,0.6403822152297018,0.6821770472458236,0.7011723242249578,0.5713976776422443,0.4271635242509318,0.3551335917439178,0.30736867407299706,0.2091105568224566,0.06525436764176827,0.18072263363051835,0.3651687292004527,0.5039713540120665,0.64825745452339,0.7913924132438516,0.9346910393316645,1.068667652915589,1.193996688126372,1,0
1121452,674383,1.1778011637299208,1.2578857455198402,1.2958194457463657,1.306741661746804,1.2858180848214193,1.1251282967189657,0.5201653442285116,0.02684477368446116,0.10239697002129676,0.136734586098962,-0.09785804426209681,-0.3585890138540846,-0.48879696877061035,-0.5751412430218897,-0.7527616857440207,-1.0128094123398803,-0.8040783161294475,-0.47065652798379704,-0.21974409082434113,0.041080783176897236,0.2998247470177316,0.5588645710995476,0.8010530648858724,1.0276093977669034,0,0
1812590,376004,1.269652354406914,1.3166320634812432,1.3388849636141291,1.3452922210247207,1.3330179038618055,1.2387530737591501,0.883865992206999,0.5944712502161124,0.6387921435079339,0.6589354866781144,0.5213173174997426,0.3683657152770871,0.29198232531085777,0.24133051701147493,0.137133722344693,-0.015417071676586383,0.10703004555324193,0.30262398206421626,0.4498157765073014,0.6028224655110673,0.7546084382201282,0.9065679702802815,1.048642071498399,1.181545938507636,0,0
1122526,932344,9.156820202768216,9.20842485729546,9.232868457441429,9.239906481125601,9.22642381149587,9.122879024025597,8.733054872268829,8.415170492465368,8.463854582506125,8.485980949097204,8.334814877253605,8.166805863413176,8.082902865108299,8.027264609359754,7.91281009915583,7.745241351318985,7.879742847965221,8.094592146101627,8.256274324453615,8.424343848126146,8.591072481360971,8.757991760100621,8.914052430868708,9.060040098257094,1,0
932344,658802,9.089282562564547,9.165229035265016,9.201202635479836,9.211560481656546,9.191718062201469,9.039331393848991,8.465627925225824,7.997798083250918,8.069446366707128,8.102009698671358,7.879538875958134,7.632280327287312,7.508800442989574,7.426917726982281,7.25847524026707,7.011864630243033,7.209810229080889,7.5260035357722055,7.763950892592114,8.01129849346867,8.256672708418032,8.502327495997138,8.732001690712439,8.946851465359495,1,0
474129,474672,1.2628985903865468,1.3123124812781988,1.33571838141797,1.3424576210778152,1.3295473289323654,1.2303983107414895,0.8571232975026984,0.5527340092946673,0.5993513219280341,0.6205383616355297,0.47578971737019554,0.3149131616645009,0.23457208309898514,0.18129582877372755,0.07170023645581698,-0.08875474378418152,0.04003678366480889,0.24576512103127413,0.40058343332115115,0.5615179300453196,0.7211684609258344,0.8810015438699336,1.0304369974827723,1.1702270752178763,0,0
475387,690247,23.327059348580036,23.353348512207116,23.365800912281482,23.369386320573422,23.362517790762045,23.309768559409264,23.111178897193554,22.949237798048397,22.974039126937083,22.985311049540087,22.908301918600888,22.822712420984065,22.779969384111777,22.75162536703232,22.69331835240014,22.60795314123797,22.676472771604924,22.78592430084423,22.868290693589582,22.953911016969926,23.038848245221626,23.123882594768244,23.203385200631228,23.277756276470594,1,0
690247,1600133,1.3344884890024387,1.3581000526304692,1.369284152697257,1.3725043805150152,1.3663354231844302,1.318958798728692,1.1405958613682845,0.9951487630619837,1.017424030674972,1.027547887086928,0.9583822787433941,0.8815102299579142,0.8431206505448351,0.8176635240938501,0.7652951868779027,0.6886245805563269,0.7501653596821992,0.8484690479804611,0.922446271094343,0.9993460059822463,1.0756322202453494,1.1520056638196234,1.2234107820484184,1.29020702608933,1,0
355270,467676,1.3230070901678144,1.350756762885294,1.3639009629637862,1.3676855606052756,1.3604354458043824,1.304755701598669,1.0951332803709735,0.9241954534955276,0.9503746339891421,0.9622727745145339,0.8809853585231641,0.7906408888165175,0.7455232387846517,0.7156045540896795,0.6540582608668135,0.5639505379734152,0.636276814471863,0.7518089842244593,0.8387512876778879,0.9291282956904751,1.0187842588450498,1.1085427389220317,1.1924621562218523,1.2709649584967384,1,0
1123454,400882,4.4608281686818705,4.474946423222343,4.481633823262277,4.483559320307947,4.479870665409248,4.45154237449757,4.344892370715056,4.25792400265562,4.2712432348365805,4.277296674753008,4.2359399192486284,4.189975189047,4.167020595171138,4.151798808221065,4.120485781844519,4.074641501775949,4.111439081047088,4.170218606008937,4.214452409520328,4.260433694298663,4.306048131693096,4.351714726819981,4.394410570709364,4.434350592919394,1,0
400882,477116,1.21089460742972,1.2790516983147575,1.311335698507545,1.3206312014866413,1.3028239019756762,1.166066635505503,0.6512045482795842,0.23135725419954137,0.29565699576280574,0.3248804988076272,0.12522719637268356,-0.09667150115241253,-0.20748678193243428,-0.2809712706569274,-0.4321376048885282,-0.653454819012664,-0.47581133287612554,-0.19204810892238056,0.021494390787794776,0.24347300695906152,0.4636806357597716,0.6841400605102533,0.8902579275624446,1.0830718278867264,0,0
477116,1124019,1.2406111691193356,1.2980578600081525,1.325268660170645,1.3331034412530265,1.3180944316652128,1.2028275927832095,0.7688724049785067,0.41500111425389913,0.4691966107143648,0.49382784899500004,0.3255486369426905,0.1385197347429666,0.04511828379980535,-0.016818642410839,-0.14423026697747382,-0.3307690617392454,-0.18104098056702003,0.058130879622564996,0.23811670080685554,0.4252129630083517,0.6108165358546647,0.7966323367157848,0.9703602532312033,1.132874826361669,0,0
1124019,426353,1.2574955791702533,1.3088568155157634,1.3331851156610428,1.3401899411202904,1.326770868988813,1.223714500327361,0.8357291417392579,0.5193442165575115,0.5677986646641143,0.5898206616014618,0.439367637266558,0.27215111877443204,0.18864388932948706,0.13326807818352962,0.01935344774471622,-0.14742488147025765,-0.013557825845937533,0.20027803220492038,0.361197558772231,0.5284743016727212,0.6944164790903993,0.8605484027416549,1.0158729382702707,1.1611719845860684,0,0
478377,426353,1.1251218043710574,1.2241930043360942,1.2711201046163247,1.2846317821609394,1.2587476003717863,1.0599611451812125,0.3115723255349671,-0.29870570550280945,-0.20524143830192154,-0.16276298923319896,-0.45297332527256334,-0.7755189320322566,-0.9365968580232168,-1.0434118112763195,-1.2631428756772538,-1.5848432547791225,-1.3266257588592254,-0.9141556440407458,-0.6037563676763126,-0.2810945934559356,0.03899292412223946,0.35944644509883233,0.659053487563982,0.939322264106777,0,0
478612,425017,1.316928702549484,1.346869138902554,1.3610510389872428,1.3651344206530602,1.357311928367886,1.2972364148827744,1.071064855137103,0.8866319366662271,0.9148778945672325,0.9277153619762077,0.8400105184065718,0.7425335905651901,0.6938540207939664,0.6615733346757068,0.595168123566825,0.4979466330765796,0.5759828787722733,0.7006360092948114,0.7944421788103525,0.891954213771302,0.9886882792801853,1.0855329551527182,1.176077589607788,1.2607779815359543,1,0
392720,479509,1.6230070901678146,1.6507567628852942,1.6639009629637866,1.6676855606052754,1.6604354458043822,1.6047557015986689,1.3951332803709733,1.2241954534955277,1.2503746339891424,1.262272774514534,1.180985358523164,1.0906408888165178,1.0455232387846518,1.0156045540896794,0.9540582608668137,0.8639505379734153,0.9362768144718632,1.0518089842244593,1.1387512876778878,1.229128295690475,1.31878425884505,1.408542738922032,1.492462156221853,1.5709649584967387,1,0
481815,380472,20.556820202768215,20.608424857295457,20.63286845744143,20.639906481125596,20.626423811495872,20.522879024025595,20.133054872268833,19.815170492465366,19.863854582506125,19.8859809490972,19.734814877253605,19.56680586341317,19.4829028651083,19.427264609359757,19.31281009915583,19.145241351318983,19.27974284796522,19.494592146101624,19.656274324453612,19.824343848126148,19.99107248136097,20.157991760100614,20.314052430868706,20.460040098257092,1,0
380472,977633,11.193235247056089,11.736301210500798,11.993535512036905,12.067600751845347,11.925714733241904,10.836052370759917,6.7337048114705444,3.388421550425632,3.9007527055243556,4.133601402999344,2.5427924110980613,0.7747352890320277,-0.1082250374687887,-0.6937389458414472,-1.8982107018082377,-3.6616346472044765,-2.2461967273094148,0.01478810355060419,1.7162642351698931,3.484958137591665,5.239541065643038,6.996130267851338,8.638447987113622,10.174761600054593,0,0
1013052,972821,1.2642493431906205,1.3131763977188078,1.3363516978572019,1.3430245410671962,1.3302414439182533,1.2320692633450214,0.8624718364435587,0.5610814574789564,0.6072394862440141,0.6282177866440466,0.484895237396105,0.3256036723870182,0.2460541315413597,0.193302766421277,0.08478693363359223,-0.07408720936266248,0.05343543604249554,0.25713689323786254,0.41042990195838125,0.5697788371384691,0.7278564563846931,0.8861148291520031,1.0340780122858975,1.1724908478758282,0,0
972821,424900,9.474379989221172,9.519655771023375,9.541101571151442,9.547276440987554,9.535447306312413,9.444601407871515,9.10258587850001,8.823687318861124,8.866400718613864,8.885813474207923,8.753186637590426,8.605782502805896,8.532169494859167,8.483354798777897,8.382937162466906,8.235919298798732,8.353925328875144,8.542425184787275,8.684278416737607,8.83173564033709,8.978016422326133,9.124464468767526,9.261385623309339,9.389469142810468,1,0
470915,424475,1.8973427868904196,1.9343423505137258,1.951867950618382,1.956914080807034,1.94724726107251,1.8730076021315583,1.5935110404946313,1.3655939379940367,1.4004995119855232,1.4163636993527122,1.3079804780308852,1.1875211850886906,1.1273643183795359,1.087472738786239,1.0054110144890849,0.8852673839645538,0.9817024192958176,1.1357453122992793,1.2516683835705174,1.3721710609206335,1.4917123451267333,1.611390318562709,1.7232828749624698,1.8279532779956515,1,0
471734,1147241,6.923007090167816,6.950756762885294,6.963900962963787,6.967685560605275,6.960435445804383,6.90475570159867,6.695133280370972,6.524195453495526,6.550374633989143,6.562272774514535,6.4809853585231645,6.390640888816519,6.345523238784652,6.315604554089679,6.254058260866813,6.163950537973416,6.236276814471863,6.351808984224459,6.438751287677888,6.529128295690474,6.61878425884505,6.708542738922031,6.792462156221853,6.870964958496739,1,0
1000116,1013767,1.376361825928715,1.3848814622893446,1.3889169623134432,1.39007890018583,1.3878529877469594,1.370758329438188,1.3064005685349482,1.2539196567749424,1.261957124470351,1.2656100623509534,1.2406533995465854,1.212916062355948,1.1990641522584458,1.189878591167884,1.1709827993889337,1.143318147623417,1.165523583390484,1.2009939863847023,1.227686798848474,1.2554341258698827,1.2829600794699714,1.3105175075637814,1.3362822409453055,1.3603839784858407,1,0
1013955,1013767,1.3783879551348253,1.3861773369502581,1.3898669369722911,1.3909292801699016,1.3888941602257914,1.3732647583434858,1.3144233769462383,1.266440829051376,1.2737893709443207,1.2771291998637289,1.2543116795854494,1.2289518284397238,1.2162872249220076,1.2078889976392084,1.1906128451555966,1.1653194492556953,1.1856215619570138,1.2180516446945848,1.2424565018043192,1.267825486509607,1.2929920726582596,1.3181874354868859,1.3417437631499938,1.3637796374727686,1,0
