source,target,length_m,length_km,geometry,trafficPoint_ID,gradient_per_meter,volume
621046,1050156,2538.091669590144,2.5380916695901443,"LINESTRING (10.272608561896902 63.28417016957422, 10.288791157871145 63.30580625865236)",15862V72153,-0.00640953996851776,11384
621503,621605,3453.553784374618,3.453553784374618,"LINESTRING (10.44377237536227 63.41038025163193, 10.496958880214768 63.43033762453159)",44210V2411509,0.023854268716686004,4712
621605,623104,2149.6973343064174,2.1496973343064174,"LINESTRING (10.496958880214768 63.43033762453159, 10.53622477855615 63.42226268445889)",,-0.003076247011365268,0
621923,1854807,24733.743522031295,24.733743522031293,"LINESTRING (11.508623681231017 64.06700585086543, 11.930686258490752 64.1917537358746)",64090V578603,0.00023902568548646725,2113
621978,622201,8853.899880016454,8.853899880016453,"LINESTRING (12.341081516846314 64.38805800463746, 12.302287840910756 64.46590225727245)",89711V578609,0.012608455201979599,1615
622201,1854852,16437.443014078508,16.437443014078507,"LINESTRING (12.302287840910756 64.46590225727245, 12.526239665618132 64.5780260730179)",92316V578609,-0.00018993221739695387,2603
622372,532078,2752.5744636006466,2.7525744636006464,"LINESTRING (11.28636741207218 63.73145541171893, 11.34046833846999 63.73774833524481)",,-0.012692481334110346,0
622986,601834,3049.817477144858,3.049817477144858,"LINESTRING (10.37741946128543 63.374655457962874, 10.397209956671189 63.40061090649609)",06970V72811,0.02888369571626531,49911
623104,579107,4142.8890808213255,4.142889080821326,"LINESTRING (10.53622477855615 63.42226268445889, 10.619497173386215 63.42203232880412)",32375V72155,-0.012837176898169936,17283
627813,628008,4024.597883118657,4.024597883118657,"LINESTRING (10.856512528450132 63.50615834662127, 10.860339150761908 63.542312197486)",76082V578594,0.0004484920114804878,6651
628147,541335,11560.608976709118,11.560608976709117,"LINESTRING (10.898593332790567 63.546306383461925, 11.065607728077566 63.619023777024346)",32279V578595,-0.0008023798762407876,6529
628790,622372,2803.542954331201,2.803542954331201,"LINESTRING (11.238385161161577 63.71787206930967, 11.28636741207218 63.73145541171893)",,0.0051509822518289086,0
628971,541694,4041.1302154665686,4.041130215466569,"LINESTRING (11.40402418935505 63.76049843831349, 11.466597229950539 63.784079773028914)",40729V578598,0.0027769459041557666,12731
630261,497797,4738.6610370586495,4.73866103705865,"LINESTRING (11.42037727833619 63.94132198760059, 11.435623378458805 63.98340901374159)",68960V578600,-0.002789817608099234,7632
633563,1835024,10536.644494970193,10.536644494970192,"LINESTRING (8.699213724223082 58.41754396021934, 8.580198291774987 58.34622722404893)",35904V22153,-0.0007876321540469205,18116
