u,v,diff_hour_00_dec,diff_hour_01_dec,diff_hour_02_dec,diff_hour_03_dec,diff_hour_04_dec,diff_hour_05_dec,diff_hour_06_dec,diff_hour_07_dec,diff_hour_08_dec,diff_hour_09_dec,diff_hour_10_dec,diff_hour_11_dec,diff_hour_12_dec,diff_hour_13_dec,diff_hour_14_dec,diff_hour_15_dec,diff_hour_16_dec,diff_hour_17_dec,diff_hour_18_dec,diff_hour_19_dec,diff_hour_20_dec,diff_hour_21_dec,diff_hour_22_dec,diff_hour_23_dec
1543821,452203,26.530469534165242,27.13219927940743,27.417220881109472,27.49928689312492,27.3420738774424,26.134702582034297,21.5892058690969,17.882554044218807,18.45022890544877,18.70823068947305,16.945577247975976,14.986528746968702,14.00818812522508,13.35942506762884,12.024842288269852,10.07092745500248,11.639265661179348,14.144489552656697,16.029764764383675,17.98951883286714,19.933637612850553,21.87997939136195,23.69970570333701,25.40197699477138
1543821,344649,10.789814072547342,11.298071236004336,11.538817637441982,11.6081355310861,11.4753439547329,10.455525481912465,6.616125345742044,3.4852640956022967,3.964756454116925,4.1826802911083085,2.693837092950586,1.0391068056920112,0.21274142616099212,-0.33524290404165846,-1.4625118535973094,-3.1129059360658644,-1.7881930823048204,0.32786981632167844,1.920286742731843,3.575612994751861,5.217732740951441,6.861730165519319,8.398780545537088,9.836621345098159
452203,868805,8.923162282314994,10.176279081872758,10.769843485417296,10.940747947332966,10.613348026324216,8.098967998508314,-1.3671392337739299,-9.086331626359861,-7.904134949332413,-7.3668399719226265,-11.037608546690802,-15.117374599759355,-17.154792690672043,-18.505857504792367,-21.285158535593368,-25.35423360098998,-22.088131220165337,-16.870941659758625,-12.944810272230114,-8.86357485776697,-4.814900311102484,-0.7615963160472017,3.0280278967552317,6.573049178431665
452203,1525053,69.77648371450087,70.43371280517802,70.74502280703703,70.83465801433546,70.66294476905115,69.34421398523163,64.37947242983884,60.33094495120986,60.95097817342705,61.23277623850211,59.3075479650223,57.167810524601734,56.09923460279438,55.390634175808195,53.93295881000347,51.79882853094931,53.51181929012307,56.24810752110561,58.30726733973945,60.44777542424809,62.57120613054065,64.697064869206,66.68463001578071,68.54390691176485
452203,932993,7.863286233950099,8.777564924536534,9.210631727122642,9.335324259942235,9.096452056502283,7.261951010566673,0.3554438690647075,-5.276507690094723,-4.413972585410363,-4.0219601659948285,-6.7001666086578595,-9.676779136887362,-11.163286974779368,-12.149028902097928,-14.176817299861828,-17.145629643612736,-14.762669165295456,-10.956188203973074,-8.09166810071801,-5.113983520934875,-2.1600554717367793,0.7972502402732538,3.5621741997305065,6.148634948366226
1525053,1260431,72.25686449526675,72.34449504069038,72.38600304093825,72.39795440191136,72.37505930254012,72.19922853136418,71.53726299064515,70.99745932682795,71.08013042312358,71.11770349846692,70.86100639533628,70.57570806994687,70.43323128037255,70.33875122344107,70.14439450800043,69.85984380412654,70.08824257201638,70.45308100281406,70.72763564529856,71.01303672323306,71.2961608174054,71.57960864922744,71.8446173354374,72.09252092156862
1525053,948003,111.0277237360585,111.59440126313125,111.86281966473415,111.94010513236034,111.79205015642631,110.65501116948859,106.37430067283881,102.8835703134876,103.41817673619931,103.66114929008626,102.00117468984143,100.15624551898992,99.23489561307602,98.62392457825239,97.36708448506965,95.52698993335183,97.00396863237276,99.36325715153104,101.13871050626422,102.9843041435739,104.81517328588836,106.64813593167094,108.36185876916203,109.9649686261439
1260431,948003,47.205757351204824,47.49201713292198,47.62760993373169,47.66665104624389,47.59186038829784,47.017479869123115,44.855059102774256,43.09170046763808,43.361759382203786,43.484498094992034,42.64595422476527,41.713979695159864,41.24855551588378,40.939920663240905,40.30502205946818,39.37548976014681,40.121592401920275,41.313397942526,42.210276441308736,43.142586629228056,44.067458670191044,44.99338825414306,45.85908329576227,46.66890167712425
948003,952209,18.01151470240965,18.584034265843965,18.855219867463383,18.933302092487793,18.783720776595683,17.634959738246224,13.310118205548509,9.78340093527615,10.32351876440757,10.568996189984071,8.891908449530545,7.027959390319737,6.097111031767554,5.479841326481811,4.210044118936365,2.350979520293624,3.843184803840547,6.226795885052006,8.020552882617478,9.885173258456119,11.734917340382083,13.586776508286128,15.318166591524538,16.9378033542485
952209,960522,67.47608508201377,67.80908115462353,67.96681155556543,68.0122267272633,67.92522534965258,67.25706841918402,64.74159936445167,62.69034544194632,63.0044956078697,63.1472732941744,62.17182430227796,61.087690665798206,60.546278865415815,60.187254649076145,59.44869913040176,58.36740645568098,59.23532177366235,60.62170781069351,61.66501545213465,62.749539548285696,63.82541110614059,64.90251286706437,65.90954587466223,66.85157950196086
952209,951596,1.1980514668674798,1.8114652848328192,2.1020212865679078,2.1856808133797747,2.025415117781085,0.7945997195495256,-3.839159065483741,-7.617784712204127,-7.039087038134747,-6.776075510731355,-8.572955232645846,-10.570043510371711,-11.567381037391907,-12.228741435912346,-13.589238443996754,-15.581093371113974,-13.982301995885129,-11.428432980301423,-9.506550482909846,-7.508742937368446,-5.526874278162055,-3.54273945540772,-1.6876786519379983,0.04764645098053588
952209,787061,23.803277308089505,24.27064021701548,24.49201621833745,24.55575681019411,24.43364961354749,23.49588550060916,19.96540261677429,17.086449743082568,17.527362256659238,17.72775199182373,16.35870077512697,14.837109706383455,14.07723349532045,13.573339858352496,12.536770709335805,11.019166955341731,12.237293717420851,14.183098681675103,15.647390108259163,17.16952919057642,18.679524359495574,20.191246129213162,21.60462578899962,22.92677824836612
960522,1108728,35.48954831755594,35.78165013563467,35.9200101364609,35.95984800637132,35.88353100846718,35.297428437880725,33.09087663548393,31.291531089426606,31.567101410412022,31.69234499488983,30.836687984454358,29.885693566489657,29.41077093457528,29.095837411470306,28.447981693334874,27.49947934708858,28.260808573388033,29.47693667604694,30.392118817661974,31.343455744110262,32.28720272468473,33.232028830758225,34.11539111812476,34.94173640522882
1108728,778833,10.086802519449229,10.343852119358514,10.465608920085598,10.500666245606762,10.433507287451121,9.917737025335038,7.97597143922586,6.3925473586954125,6.635049241162581,6.745263595503051,5.992285426319834,5.155410338510901,4.737478422426247,4.460336922093873,3.890223890134693,3.0555418254379516,3.725511544581469,4.795704274921307,5.6010645595425395,6.4382410548170315,7.268738397722567,8.10018537106724,8.87754418394979,9.604728036601367
1108728,504123,7.873206406411361,8.063072588162537,8.15300658869959,8.178901204141358,8.129295155503668,7.748328484622471,6.314069813064554,5.144495208127292,5.323615916767815,5.405024246678389,4.848847189895332,4.230700818218279,3.922001107473932,3.7172943174557007,3.2961881006676705,2.679661575607577,3.174525572702221,3.96500883943051,4.559877231480284,5.17824623367167,5.791681771045077,6.4058187399928475,6.9800042267810944,7.517128663398736
778833,954272,5.446147057831328,5.609724075955419,5.687205676418109,5.70951488356794,5.666777364741623,5.338559925213207,4.1028909158710025,3.0952574100789,3.2495767898307344,3.319713197138306,2.8405452712944412,2.307988397234211,2.0420317233621583,1.865668950423375,1.5028697482675328,0.9717084343696065,1.3980528010972995,2.0790845385862875,2.591586537890708,3.1243352167017484,3.6528335258234526,4.181936145224608,4.676619026149868,5.139372386928144
778833,279457,5.770327730808951,5.817064021701548,5.8392016218337455,5.845575681019412,5.83336496135475,5.739588550060916,5.38654026167743,5.098644974308257,5.142736225665924,5.162775199182374,5.025870077512698,4.873710970638346,4.7977233495320455,4.74733398583525,4.643677070933581,4.491916695534174,4.613729371742085,4.808309868167511,4.954739010825917,5.106952919057642,5.257952435949558,5.409124612921317,5.550462578899962,5.682677824836612
954272,1164668,35.07032773080894,35.11706402170154,35.139201621833735,35.1455756810194,35.13336496135474,35.039588550060905,34.686540261677415,34.39864497430825,34.44273622566591,34.46277519918236,34.32587007751268,34.17371097063833,34.09772334953203,34.04733398583524,33.94367707093357,33.79191669553416,33.91372937174207,34.1083098681675,34.25473901082591,34.40695291905763,34.557952435949545,34.70912461292131,34.85046257889995,34.9826778248366
1164668,1166434,35.127059348580026,35.15334851220711,35.16580091228147,35.16938632057341,35.16251779076204,35.109768559409254,34.911178897193544,34.749237798048384,34.77403912693707,34.78531104954007,34.70830191860088,34.62271242098406,34.57996938411176,34.551625367032315,34.49331835240013,34.40795314123796,34.47647277160491,34.58592430084421,34.66829069358957,34.753911016969916,34.83884824522161,34.92388259476823,35.003385200631215,35.07775627647058
1164668,1280620,65.07072636329605,65.44169567225603,65.61741287330535,65.66800696809158,65.57108438075332,64.82673411610851,62.024413327064586,59.73924448357178,60.08921879122327,60.24827814351008,59.16159374025703,57.95383082944186,57.3506790869106,56.95071351256729,56.12793675053529,54.923338770802495,55.8902268882028,57.43470957857961,58.596990898430704,59.80518879502003,61.00374746034961,62.203676615062946,63.325546720018444,64.37500523464061
1164668,922696,37.87032773080894,37.917064021701535,37.93920162183373,37.9455756810194,37.933364961354734,37.8395885500609,37.48654026167741,37.198644974308245,37.24273622566591,37.26277519918236,37.12587007751268,36.97371097063833,36.89772334953203,36.847333985835235,36.743677070933565,36.59191669553416,36.71372937174207,36.9083098681675,37.054739010825905,37.20695291905763,37.35795243594954,37.509124612921305,37.65046257889995,37.7826778248366
1166434,1280620,30.235429620395873,30.474953111220433,30.588408311897943,30.62107536522448,30.55849542694309,30.077891319062193,28.268518841096824,26.793055493329817,27.01902315653786,27.12172289580966,26.420084147252574,25.64026872452152,25.250832166351728,24.992586677405654,24.4613449885346,23.683573064612638,24.307863030178186,25.30508807435849,26.055537430482822,26.835633710170416,27.609506234241483,28.384263641221747,29.108620716862305,29.786223852287637
1166434,922696,3.4189548317555944,3.4481650135634676,3.462001013646091,3.4659848006371323,3.4583531008467183,3.3997428437880726,3.179087663548393,2.999153108942661,3.0267101410412023,3.039234499488983,2.953668798445436,2.858569356648966,2.811077093457528,2.779583741147031,2.7147981693334877,2.6199479347088586,2.6960808573388033,2.817693667604694,2.909211881766198,3.0043455744110266,3.0987202724684737,3.193202883075823,3.281539111812476,3.364173640522883
1280620,1062700,20.175952204518072,20.400870604438698,20.507407805074898,20.538082964905914,20.479318876519727,20.028019897168157,18.328975009322626,16.943478938858483,17.155668086017258,17.252105646065168,16.593249748029855,15.860984046197036,15.495293619622965,15.252794806832137,14.753945903867855,14.023599097258206,14.609822601508784,15.546241240556142,16.250931489599722,16.983460922964902,17.710146098007243,18.43766219968383,19.117851160956064,19.754137032026193
