u,v,diff_hour_00_apr,diff_hour_01_apr,diff_hour_02_apr,diff_hour_03_apr,diff_hour_04_apr,diff_hour_05_apr,diff_hour_06_apr,diff_hour_07_apr,diff_hour_08_apr,diff_hour_09_apr,diff_hour_10_apr,diff_hour_11_apr,diff_hour_12_apr,diff_hour_13_apr,diff_hour_14_apr,diff_hour_15_apr,diff_hour_16_apr,diff_hour_17_apr,diff_hour_18_apr,diff_hour_19_apr,diff_hour_20_apr,diff_hour_21_apr,diff_hour_22_apr,diff_hour_23_apr
735703,1363127,137.8652347670826,138.1660996397037,138.30861044055473,138.34964344656245,138.27103693872118,137.66735129101713,135.39460293454843,133.5412770221094,133.82511445272436,133.95411534473652,133.07278862398798,132.09326437348435,131.60409406261252,131.2797125338144,130.6124211441349,129.63546372750122,130.41963283058965,131.67224477632834,132.61488238219184,133.59475941643356,134.56681880642526,135.53998969568096,136.44985285166848,137.30098849738567
735703,492484,83.71922058674699,83.96458611393312,84.08080851462715,84.1142723253519,84.05016604711243,83.5578398878198,81.7043363738065,80.19288611511834,80.4243651847461,80.52956979570745,79.81081790694165,79.01198259585131,78.61304758504323,78.34850342563506,77.80430462240129,77.0075626515544,77.64707920164594,78.66862680787942,79.43737980683605,80.23650282505261,81.02925028873517,81.8229042178369,82.5649285392248,83.2590585803922
1363127,1451397,124.39845009935458,125.3360969353873,125.78023253803951,125.90811210045194,125.66313453717966,123.78174528559713,116.69871399990342,110.9228147970594,111.8073955274226,112.20942743359636,109.46276843009849,106.41007634843182,104.88557469998665,103.8746380908197,101.79502123560496,98.75032870415436,101.19419552057559,105.09796673011068,108.03570140469495,111.08949293859395,114.118920746238,117.15181254673391,119.98740548918049,122.63997386078454
1363127,487219,49.5220992623494,49.91059468039411,50.094613481493,50.14759784847385,50.046096241261345,49.26657982238136,46.331865925193625,43.93873634893738,44.30524487584799,44.47181884320347,43.33379501932429,42.06897244343124,41.43732534298512,41.01846375725551,40.156815652135386,38.89530753162781,39.90787540260608,41.52532577914243,42.742518027490426,44.007796139666645,45.262979623830695,46.51959834490844,47.69447018710593,48.793509418954336
487219,1451397,45.96315335645441,46.769354374351714,47.151227976632114,47.26118049758486,47.050545583369434,45.432902488550816,39.342819513935666,34.376625806817444,35.1371998927372,35.48287218589594,33.12125883709404,30.496514243511474,29.18572777942779,28.316511255658067,26.528429473604277,23.910562997964497,26.011831662550982,29.368345225889566,31.894247936747067,34.51993785374434,37.12467952012988,39.73239957289272,42.170479486024355,44.45119247843157
487219,46132,5.949025733433739,6.25573264241641,6.4010106432839535,6.4428404066898874,6.362707558890542,5.747299859774762,3.4304204672581293,1.541107643897936,1.830456480932626,1.9619622446343223,1.0635223836770766,0.06497824481414405,-0.4336905186959541,-0.7643707179561732,-1.4446192219983773,-2.4405466855569875,-1.6411509979425647,-0.3642164901507119,0.5967247585450766,1.5956285313157768,2.5865628609189724,3.57863027229614,4.506160674031001,5.373823225490268
46132,347040,26.857528882745275,27.48554779161455,27.78302179339095,27.86867321369834,27.704591668204444,26.44447114144356,21.700384766290455,17.8317918422672,18.424268032385854,18.693541739013135,16.853879166576867,14.80924116795277,13.788157509336854,13.111050434661166,11.71816064066999,9.67888059624045,11.315738432784272,13.930413853500921,15.89805545797325,17.943429849837067,19.97248585807218,22.00386198613019,23.903090903968238,25.679733271241975
46132,33684,3.1571302502581804,3.460916141060063,3.6048105419193446,3.646241926626174,3.566872248805871,2.9573255753959558,0.6625117009032904,-1.2088076669963295,-0.9222145331714939,-0.7919612053145757,-1.681844496167467,-2.6708786908507527,-3.1647982280417066,-3.492329092070877,-4.166099038931726,-5.1525414790278745,-4.360759083676445,-3.095985856911181,-2.1441964296315428,-1.1548060261253257,-0.17330916632787474,0.8093099839885576,1.7280067628497533,2.58740586143798
347040,15122,20.85713025025818,21.160916141060063,21.304810541919345,21.346241926626174,21.26687224880587,20.657325575395955,18.36251170090329,16.49119233300367,16.777785466828504,16.908038794685424,16.01815550383253,15.029121309149247,14.535201771958292,14.207670907929122,13.533900961068273,12.547458520972125,13.339240916323554,14.604014143088818,15.555803570368457,16.545193973874674,17.526690833672124,18.509309983988558,19.42800676284975,20.28740586143798
347040,190652,21.075952204518074,21.3008706044387,21.4074078050749,21.438082964905917,21.37931887651973,20.92801989716816,19.228975009322628,17.843478938858485,18.05566808601726,18.15210564606517,17.493249748029854,16.760984046197038,16.39529361962297,16.15279480683214,15.653945903867857,14.923599097258208,15.509822601508786,16.446241240556144,17.15093148959972,17.883460922964904,18.610146098007245,19.337662199683834,20.017851160956067,20.654137032026195
1337200,1263345,14.47621795950947,14.917291704808356,15.126215306055968,15.18637048962069,15.071131822785443,14.186116941199893,10.854223719580734,8.13721194503417,8.553323129722154,8.742440942283642,7.450398856526078,6.014397285399385,5.297264111208671,4.821714491320165,3.8434523569356642,2.411213814103755,3.5608209458159266,5.397174380830878,6.779099414669583,8.215618173606494,9.640676114273948,11.06736353444492,12.401240588368388,13.649021971895523
1263345,597464,74.06798056518933,74.40389765597988,74.56301165693004,74.60882520732702,74.52106065973726,73.84704270356283,71.30950813080652,69.2402607528406,69.55716662197383,69.70119674412331,68.71719118212252,67.62354760146312,67.07738657476158,66.71521302319086,65.97017894733511,64.87940124915187,65.75492985939624,67.15347717745398,68.20593664031128,69.2999741057268,70.38528313338745,71.47183315537197,72.48769978584347,73.43799686601315
1263345,1617560,23.770859240791744,24.249906222440867,24.476816623795887,24.542150730448963,24.41699085388618,23.45578263812439,19.837037682193646,16.88611098665963,17.33804631307572,17.54344579161932,16.140168294505145,14.580537449043042,13.80166433270346,13.285173354811308,12.2226899770692,10.667146129225273,11.915726060356373,13.910176148716982,15.411074860965641,16.97126742034083,18.519012468482963,20.06852728244349,21.51724143372461,22.872447704575272
1263345,1551524,15.278565125129086,15.430458070530028,15.502405270959668,15.523120963313083,15.483436124402932,15.178662787697974,14.031255850451641,13.095596166501831,13.238892733414248,13.304019397342708,12.859077751916262,12.36456065457462,12.117600885979142,11.953835453964558,11.616950480534133,11.123729260486058,11.519620458161773,12.152007071544405,12.627901785184225,13.122596986937333,13.613345416836058,14.104654991994275,14.564003381424872,14.993702930718985
1263345,1063277,13.698184344363174,14.419675835017646,14.761425037058439,14.859824575737159,14.671321590913939,13.22364824156539,7.77346528964531,3.3290817908837127,4.009740483717698,4.319092137377879,2.2056193216022617,-0.14333689077054146,-1.3163957915990565,-2.0942815936683346,-3.6944852174628515,-6.0372860126912045,-4.15680282373156,-1.1529664101640584,1.107533479625081,3.457335687952348,5.788390729971294,8.12211121197282,10.30401606176816,12.345088920915197
597464,1617560,12.05699737276248,12.25270559087523,12.345406791428806,12.372098164268783,12.320965775673011,11.928277053380084,10.449887345774233,9.244325829915823,9.428957944976055,9.512871146576185,8.939580949584418,8.30241468954807,7.9842165261654365,7.773211065685106,7.339147734534367,6.703651162549348,7.2137417441699805,8.02854757295145,8.641719607833522,9.279115348553875,9.911425825538771,10.54445931660801,11.136312049143589,11.689963391503312
597464,1063277,0.7840567213425165,1.0060541030823535,1.1112077037102903,1.141484484842204,1.0834835664350595,0.638045612789352,-1.0389337570322112,-2.4064363720357793,-2.197002928086861,-2.101817803883728,-2.7521171318146878,-3.4748728894678576,-3.8358140897227853,-4.075163567282564,-4.567533913065491,-5.288395696212676,-4.709785484225094,-3.785528126204325,-3.0899896985768964,-2.3669736344761994,-1.649725929239601,-0.9316580886237467,-0.26030275022518023,0.3677196679739083
597464,1551524,0.9704606083046496,1.1252745718863781,1.1986053723242813,1.2197194433768002,1.1792714344876072,0.868637072076785,-0.30083538319351577,-1.2544885226038986,-1.108436252481627,-1.0420571527083893,-1.4955553682391898,-1.9995824097604795,-2.2512914046751007,-2.418206171920735,-2.761569702532514,-3.264275946043051,-2.860771456104342,-2.2162235616951214,-1.731177026639152,-1.2269684556215603,-0.7267825559170902,-0.2260247196981391,0.24215729260612417,0.6801202947712781
597464,294323,4.330203779173845,4.715778179037772,4.8984133801283996,4.9509993684101445,4.850260931176683,4.076605538002559,1.1639571588387918,-1.211178961956879,-0.847426138256127,-0.6821046067454226,-1.811571860520246,-3.0668844922336476,-3.6937823663606277,-4.109494616859189,-4.964664164797959,-6.21668726184307,-5.211732683127796,-3.6064435876180365,-2.398403160686189,-1.1426384177744513,0.10310759658385127,1.350278056600862,2.5163162759246873,3.6070920549020515
1543821,932993,17.90314443059381,18.26242966683065,18.432612467846916,18.481613047836724,18.387743140414635,17.66683697859329,14.952778261645236,12.739583239994724,13.078534734806789,13.23258434371449,12.18012622087886,11.010403086782283,10.426248249527596,10.03888001610848,9.2420174828019,8.075359596918956,9.01179454526728,10.507632111537736,11.633306145724232,12.803450565255623,13.964259351362223,15.126395461832619,16.212931075293458,17.229335778431455
1543821,452203,26.50615598369192,27.11664878347647,27.405821185203298,27.48908233331606,27.329579807696412,26.104625435170718,21.492932168161417,17.732299976901608,18.308241947761132,18.57000103931975,16.78167788750961,14.794099553963392,13.801511253262339,13.14330018997295,11.789281739069896,9.806911835415136,11.39808991838099,13.939797652938106,15.852528328913534,17.840822505190452,19.813253694591097,21.787940256284696,23.63416743688075,25.361229086928248
1543821,344649,10.63582825288297,11.199584761774926,11.466619563369555,11.543506652296651,11.396214846341666,10.265036885109803,6.006391906483992,2.533655002593351,3.06550572209521,3.3072258401373755,1.6558078099969133,-0.17961141667495362,-1.0962120962697046,-1.7040337958622978,-2.9543953318636813,-4.785004860119033,-3.3156394533610936,-0.9685122152294028,0.7977893180876183,2.6338695861328105,4.4553012586415415,6.278815643363382,7.983704857980793,9.578551262091636
452203,868805,8.866430664543909,10.139994591367184,10.74324419496956,10.916937307778959,10.58419519691692,8.028787989159966,-1.5917778692900537,-9.436924450099998,-8.23543785060357,-7.689375822280336,-11.420040387778997,-15.566376050105077,-17.63703872525177,-19.010148885989445,-21.834799817059924,-25.970270046693777,-22.650874620028176,-17.348556092435338,-13.358361954993779,-9.210532955679252,-5.095796120374555,-0.976354297894126,2.875105275023964,6.477970726797683
452203,1525053,69.75217016402755,70.41816230924705,70.73362311113087,70.8244534545266,70.65045069930517,69.31413683836806,64.28319872890336,60.18069088389266,60.80899121573941,61.094546588348805,59.143648604555935,56.975381331596424,55.89255773083164,55.1745092981523,53.697398260803524,51.53481291136197,53.27064354732471,56.04341562138702,58.130030904269304,60.2990790965714,62.450822212281196,64.60502573412876,66.61909174932445,68.50315900392172
