u,v,diff_hour_00_dec,diff_hour_01_dec,diff_hour_02_dec,diff_hour_03_dec,diff_hour_04_dec,diff_hour_05_dec,diff_hour_06_dec,diff_hour_07_dec,diff_hour_08_dec,diff_hour_09_dec,diff_hour_10_dec,diff_hour_11_dec,diff_hour_12_dec,diff_hour_13_dec,diff_hour_14_dec,diff_hour_15_dec,diff_hour_16_dec,diff_hour_17_dec,diff_hour_18_dec,diff_hour_19_dec,diff_hour_20_dec,diff_hour_21_dec,diff_hour_22_dec,diff_hour_23_dec
1492778,892553,61.0005315099828,61.43284220073932,61.637615001962146,61.696575049429555,61.58362589253144,60.716194088063475,57.45049742051622,54.78746601235138,55.1953100874098,55.38067059243696,54.11429821699245,52.7068264784047,52.00394098317142,51.537839368976066,50.579012906135624,49.17522943369111,50.301996688614295,52.10186628054947,53.45633585013973,54.8643145012832,56.261060032533415,57.65940266952218,58.96677885482465,60.18976987973867
1613461,1405705,65.85713025025818,66.16091614106007,66.30481054191935,66.34624192662618,66.26687224880587,65.65732557539596,63.36251170090329,61.491192333003674,61.77778546682851,61.908038794685424,61.01815550383254,60.02912130914925,59.5352017719583,59.20767090792913,58.53390096106828,57.54745852097213,58.33924091632356,59.60401414308882,60.55580357036846,61.545193973874674,62.52669083367213,63.50930998398856,64.42800676284976,65.28740586143799
1613461,735703,122.84353413722033,123.0801366098641,123.19220821053335,123.22447688516078,123.16266011685843,122.68791703468341,120.900610074742,119.44314018243557,119.66635214243375,119.76779944586077,119.07471726740805,118.30441178885664,117.919724457006,117.66462830329097,117.13986517160127,116.37157827114177,116.98825494444432,117.97331870759804,118.71461624230622,119.48519915272932,120.24963420699466,121.01494335291417,121.73046680568108,122.39980648823537
1405705,1499351,73.77581932702238,73.89266005425387,73.94800405458436,73.96393920254852,73.93341240338687,73.69897137515228,72.81635065419357,72.09661243577064,72.2068405641648,72.25693799795593,71.91467519378173,71.53427742659586,71.3443083738301,71.21833496458812,70.95919267733395,70.57979173883543,70.8843234293552,71.37077467041877,71.73684752706478,72.1173822976441,72.49488108987389,72.87281153230329,73.2261564472499,73.55669456209152
1499351,1499032,50.89570430124786,51.79829891911115,52.2258313216642,52.34893033968738,52.1131108161636,50.30205387305144,43.48380880364535,37.92383106632821,38.77534335817316,39.16234603420958,36.518365871963965,33.57979312045305,32.11228218783762,31.13913760144326,29.137263432404776,26.20639118250372,28.55889849176902,32.31673432898505,35.14464714657551,38.084278249300716,41.000456419275835,43.91996908704292,46.64955855500551,49.20296549215708
1499351,1543821,60.14627993532702,60.417934626140244,60.546609426908645,60.583658645925325,60.51268383787448,59.967608447229075,57.915515271000054,56.24212391316674,56.49840431168318,56.61488084524754,55.81911982554255,54.934695016835384,54.49301696915501,54.200128792667385,53.59762297480144,52.71551579279238,53.423551973250866,54.55455110872366,55.405670500425636,56.290413842022545,57.1680985339568,58.04678681260515,58.86831373985603,59.636814856862806
1499351,1512898,60.26536764457831,60.67431018988854,60.86801419104526,60.92378720891984,60.81694341185405,59.99639981303301,56.9072272896775,54.388143525197236,54.77394197457683,54.94928299284575,53.75136317823609,52.419970993085514,51.755079308405385,51.31417237605842,50.40717437066883,49.079271085924006,50.14513200274324,51.84771134646571,53.12896634472676,54.46083804175436,55.78208381455862,57.10484036306151,58.34154756537466,59.498430967320346
1499032,1512898,0.5958371787435621,1.6065094692959783,2.085235072154743,2.2230741020447713,1.9590172892964548,-0.06889760493268637,-7.703566841225593,-13.929302430583943,-12.975829119974394,-12.542486317681183,-15.503059573787917,-18.793500259945773,-20.436732566369525,-21.526402556312725,-23.767983341061317,-27.049801459073503,-24.415602336077406,-20.207799100877587,-17.041268890889558,-13.749643125378485,-10.484278572590814,-7.21518024557653,-4.158746731288321,-1.2995920379082597
1499032,1543821,19.931665431626534,21.506094231070907,22.2518546355243,22.466580754341425,22.055232135638125,18.89613928017712,7.002825065258403,-2.695647427990586,-1.2103233978791792,-0.5352604775438046,-5.147251763791001,-10.273111676620722,-12.832944662639228,-14.530436352175016,-18.022378672924994,-23.134806319192535,-19.031241789438496,-12.47631131610698,-7.543479572801935,-2.4157735392456736,2.67102268605073,7.763635397786857,12.524958126692477,16.97895922418338
1512898,1514307,86.97595220451808,87.2008706044387,87.3074078050749,87.33808296490592,87.27931887651974,86.82801989716816,85.12897500932263,83.7434789388585,83.95566808601727,84.05210564606517,83.39324974802986,82.66098404619704,82.29529361962298,82.05279480683215,81.55394590386787,80.82359909725821,81.4098226015088,82.34624124055615,83.05093148959973,83.7834609229649,84.51014609800725,85.23766219968384,85.91785116095608,86.5541370320262
