u,v,diff_hour_00_may,diff_hour_01_may,diff_hour_02_may,diff_hour_03_may,diff_hour_04_may,diff_hour_05_may,diff_hour_06_may,diff_hour_07_may,diff_hour_08_may,diff_hour_09_may,diff_hour_10_may,diff_hour_11_may,diff_hour_12_may,diff_hour_13_may,diff_hour_14_may,diff_hour_15_may,diff_hour_16_may,diff_hour_17_may,diff_hour_18_may,diff_hour_19_may,diff_hour_20_may,diff_hour_21_may,diff_hour_22_may,diff_hour_23_may
1263345,1617560,25.132949577280556,25.55357619531393,25.752814596503704,25.8101811291747,25.700284652192742,24.85629695054824,21.67886235509686,19.087804768774312,19.48462603099331,19.664976792641355,18.432830697614275,17.06339873574511,16.3795101457884,15.926005872517244,14.993093638402224,13.627250259807557,14.723564345678765,16.474788813507594,17.792651097433243,19.162576271518777,20.521571923546016,21.882121516291846,23.154163210099654,24.344100423529508
1263345,1551524,16.34340125972461,16.47192605967925,16.532804460042794,16.550333122803377,16.516753643725558,16.258868512667515,15.287985719612927,14.496273679347702,14.617524620581287,14.67263179775152,14.296142713159913,13.877705169255446,13.66873921121312,13.530168461046934,13.245111945067343,12.827770912718972,13.16275577229073,13.69785213746065,14.100532279771265,14.519120527408512,14.93436919886128,15.350092685533616,15.73877209197489,16.10236401830068
1263345,1063277,14.941319849096391,15.575180794327242,15.875421996120167,15.961870173825762,15.796262288373784,14.524419710201173,9.73620229900013,5.831622464055732,6.42961006059409,6.701388638910929,4.844612926265954,2.78095503928256,1.7503729280283586,1.0669671828905702,-0.3388797254633147,-2.397129816817781,-0.7450453957479723,1.8939525870218574,3.8798978343264885,5.944298964719268,7.992229912565872,10.042502562745351,11.95939872633073,13.75256799934655
597464,1617560,12.28941544006024,12.473439585449842,12.56060638597037,12.585704244013929,12.537624535334324,12.168379915864854,10.778252280354875,9.64466458633876,9.818273888559574,9.897177346780591,9.358113430206243,8.758986946888484,8.459785688782425,8.261377569226294,7.853228466800971,7.255671988665805,7.735309401234458,8.50147010590957,9.078034855127044,9.677377118789463,10.271937716551381,10.86717816337768,11.423696404418598,11.944293935294159
597464,1063277,0.8894154400602439,1.0734395854498457,1.1606063859703721,1.1857042440139323,1.1376245353343255,0.7683799158648575,-0.6217477196451222,-1.7553354136612382,-1.5817261114404242,-1.5028226532194062,-2.041886569793754,-2.641013053111514,-2.9402143112175723,-3.138622430773704,-3.5467715331990264,-4.144328011334192,-3.664690598765539,-2.898529894090427,-2.321965144872954,-1.7226228812105338,-1.1280622834486165,-0.5328218366223161,0.023696404418600547,0.5442939352941607
597464,1551524,1.035296742900174,1.166742561035604,1.2290045614074088,1.2469316028670945,1.2125889538102326,0.9488427970463268,-0.0441055140322304,-0.8538110097580272,-0.7298043653145889,-0.6734447522995759,-1.0584904069955385,-1.4864378950796526,-1.7001530794411233,-1.84187316483836,-2.1334082379993045,-2.560234293810138,-2.217636141975385,-1.6703784957788765,-1.2585465320521099,-0.8304449151503812,-0.4057587738918691,0.019412973841202774,0.41692600315614325,0.7887813823529719
597464,294323,4.5950399137693685,4.957246168186998,5.128812569211526,5.178211527900438,5.083578450499307,4.3568112629721005,1.6206870280000762,-0.610501449111009,-0.26879425108908883,-0.11349220633660906,-1.1745068992765955,-2.353739977552821,-2.94264404112665,-3.3331616097768144,-4.136502700264749,-5.312645609610158,-4.368597368998838,-2.860598521701794,-1.7257726660991475,-0.5461148773032729,0.6241313786090723,1.7957157501402028,2.8910849864747057,3.915753142483745
1543821,932993,18.459876048364894,18.79871415733622,18.959211758294654,19.00542368739073,18.91689596982193,18.23701698794164,15.677416897161361,13.590176063734862,13.909837636077947,14.055120194072202,13.062558061967055,11.959404537128005,11.408494284107325,11.04317139730556,10.291658764268458,9.191396042622754,10.074537945130118,11.485246544214451,12.546857828487893,13.650408663167905,14.745155160634292,15.841153443679543,16.865853697024725,17.824414230065436
1543821,452203,27.07373791639416,27.69591478890186,27.990621590661735,28.075476253570915,27.912921048035102,26.664522572685946,21.964567233580777,18.131961220478672,18.718926004177614,18.98569483911534,17.163145406887786,15.137527296622979,14.125942090645351,13.455133686431763,12.075201006803294,10.054891009298682,11.676522261316514,14.266875119979986,16.216213081620012,18.242560734954864,20.252741803578488,22.26522140951503,24.146783081605747,25.9068985431374
1543821,344649,10.724977937951817,11.25660324685511,11.508418448358855,11.580923371595805,11.442026435410275,10.375319756942924,6.359395476580759,3.0845865827564243,3.586124566949886,3.8140678906994943,2.256772131706935,0.5259622910111847,-0.3383968990729862,-0.9115759111240322,-2.090673318130518,-3.8169475882987793,-2.431328396433777,-0.21797524959456638,1.447656248144801,3.179089454280682,4.8967089589262205,6.6162924719799765,8.22401183498707,9.727960257516466
452203,868805,8.901594529948387,10.19852660221796,10.812845005886434,10.989725148288667,10.650877677594295,8.048582264190426,-1.7485077384513374,-9.737601962945867,-8.514069737770608,-7.957988222689149,-11.757105349022648,-15.979520564785904,-18.088177050485747,-19.48648189307182,-22.362961281593137,-26.574311698926692,-23.19400993415713,-17.794401158351583,-13.730992449580818,-9.50705649615043,-5.3168199023997715,-1.121791991433465,2.8003365644739464,6.46930963921599
452203,1525053,72.41975209672977,73.09742831467243,73.41842351658929,73.51084737478145,73.33379193964385,71.97403397588327,66.8548337943227,62.68035212746971,63.31967527215588,63.61024038814439,61.62511612393409,59.418809074256,58.31698856821464,57.586342794611106,56.0833175285369,53.8827920852455,55.64907589026022,58.47049308842889,60.593715656975775,62.800817326335796,64.99031032126857,67.18230688735908,69.23170739404944,71.14882846013086
452203,932993,7.974136548881255,8.920546439456349,9.368832842133344,9.49790754064308,9.250640467433675,7.351668138733553,0.20244029896794125,-5.627439270257797,-4.73459143026504,-4.328802216556946,-7.101130930367878,-10.182352844573499,-11.721102171976087,-12.741486786836193,-14.84053931359499,-17.91368691543299,-15.446980222222772,-11.50672516960791,-8.541535030775192,-5.459203389082743,-2.4014631720214563,0.6597734116566603,3.5218672227242314,6.199225952941398
