u,v,diff_hour_00_sep,diff_hour_01_sep,diff_hour_02_sep,diff_hour_03_sep,diff_hour_04_sep,diff_hour_05_sep,diff_hour_06_sep,diff_hour_07_sep,diff_hour_08_sep,diff_hour_09_sep,diff_hour_10_sep,diff_hour_11_sep,diff_hour_12_sep,diff_hour_13_sep,diff_hour_14_sep,diff_hour_15_sep,diff_hour_16_sep,diff_hour_17_sep,diff_hour_18_sep,diff_hour_19_sep,diff_hour_20_sep,diff_hour_21_sep,diff_hour_22_sep,diff_hour_23_sep
1263345,1617560,25.019486341738386,25.481007214302785,25.699616015608232,25.762559850066683,25.641978993378146,24.715936931851545,21.22958508406461,18.386619121294036,18.822020228450995,19.01990509192593,17.667967015437885,16.165395835053662,15.415018076628943,14.917423110123089,13.893811075469106,12.395177368399958,13.59807754595309,15.519559948154164,16.96554773190592,18.468660075694213,19.95978030500188,21.452605552597998,22.848317966637122,24.153943520261542
1263345,1551524,16.302878675602408,16.446008566460986,16.51380496686584,16.533325523121942,16.495930194148915,16.208739934561553,15.127529551387124,14.245850233819032,14.380879691101889,14.442249047496013,14.022977112382632,13.55698984757993,13.324277757941884,13.169960331620448,12.852511029734087,12.387744880073402,12.760796200960133,13.356698971262997,13.805138220654365,14.271293314614026,14.733729335095516,15.196694127071527,15.62954164788113,16.034450838562122
1263345,1063277,14.77112499578314,15.466327322810525,15.795624124776959,15.89043825516374,15.708803800151893,14.313879682156124,9.062286392451757,4.779843992835319,5.435701356780616,5.733781087837794,3.697317403001369,1.433950688245389,0.30363482428916555,-0.4459069607006647,-1.9878035698629901,-4.245239153929177,-2.4332755953364824,0.46110928899171455,2.6392427860355028,4.9034246709824245,7.1495424847496665,9.39822861720458,11.500630861136932,13.467332644444603
597464,1617560,12.27320640641136,12.463072588162536,12.553006588699589,12.578901204141356,12.529295155503666,12.14832848462247,10.714069813064553,9.544495208127291,9.723615916767812,9.805024246678387,9.24884718989533,8.630700818218276,8.32200110747393,8.117294317455698,7.696188100667669,7.079661575607576,7.574525572702219,8.365008839430509,8.959877231480283,9.578246233671669,10.191681771045076,10.805818739992846,11.380004226781093,11.917128663398735
597464,1063277,0.8245793054647192,1.0319715963006197,1.130207196887245,1.158492084523638,1.1043070160117003,0.6881741908953157,-0.8784775888064078,-2.1560129265071097,-1.9603579986074622,-1.8714350536282196,-2.4789515310374055,-3.1541575677923404,-3.4913526364515497,-3.7149554378560796,-4.1749329977322365,-4.848369663567107,-4.307825912894495,-3.4443749600066718,-2.794595639459996,-2.119146421681713,-1.4490860654738378,-0.7782595301616579,-0.15107230613141853,0.4356328477124669
597464,1551524,0.9947741587779713,1.140825067817338,1.2100050682304542,1.2299240031856606,1.1917655042335917,0.8987142189403632,-0.20456168225803362,-1.1042344552866967,-0.9664492947939878,-0.9038275025550844,-1.3316560077728208,-1.8071532167551694,-2.0446145327123593,-2.2020812942648447,-2.5260091533325606,-3.000260326455709,-2.619595713305983,-2.0115316619765293,-1.553940591169011,-1.0782721279448682,-0.606398637657632,-0.13398558462088594,0.30769555906238133,0.7208682026144133
597464,294323,4.562621846471607,4.9365121736123845,5.113612974669962,5.1646054481552905,5.066919690837994,4.31670840048733,1.4923220934194337,-0.8108402055339443,-0.4581101946726083,-0.2977984065410162,-1.393039379898421,-2.610312234893234,-3.2182132037436393,-3.621328113318002,-4.450583432531355,-5.664666435726614,-4.690165026063317,-3.1335210546599157,-1.9620879133926685,-0.7443766475388625,0.46361948759646143,1.672996903370532,2.803700631199696,3.861422598692898
1543821,932993,18.524712182960418,18.84018214648545,18.98961094737778,19.032635846881025,18.950213489144556,18.31722271291118,15.934146766322646,13.990853576580733,14.288469523244986,14.423732594481017,13.499623023210706,12.472549051808834,11.959632609341304,11.619504404387936,10.919820228801669,9.895437694855667,10.717673259259074,12.031091610130694,13.019488323074935,14.046932203639084,15.066178942659512,16.086591137218885,17.04062240757474,17.93307531764713
1543821,452203,27.22772373605853,27.79440126313127,28.062819664734164,28.140105132360365,27.992050156426338,26.85501116948861,22.57430067283883,19.083570313487616,19.61817673619933,19.861149290086274,18.20117468984146,16.356245518989944,15.434895613076048,14.823924578252404,13.567084485069667,11.726989933351852,13.203968632372787,15.563257151531067,17.33871050626424,19.18430414357391,21.015173285888388,22.848135931670964,24.56185876916204,26.164968626143924
1543821,344649,10.822232139845104,11.318805230578949,11.554017231983545,11.621741610831247,11.492002714394213,10.495628344397236,6.744490280322687,3.685602852025232,4.154072397700444,4.366986491312715,2.912369573572411,1.2956790630324253,0.4883105887779813,-0.04707640050047068,-1.1484311213307041,-2.760885109949408,-1.4666254252403412,0.6007923492798017,2.1566019900253632,3.7738747649874504,5.378244631964052,6.984449012288989,8.486164900812097,9.890951888889006
452203,868805,9.225775202926009,10.40586654796409,10.96484095130207,11.125785945740137,10.817465274207422,8.449610889038134,-0.4648583926449117,-7.73421439871651,-6.620910301935417,-6.114926220645081,-9.57178054280439,-13.41379799138177,-15.332485424315859,-16.604816857659944,-19.222153958927088,-23.054103437762123,-19.97833336351234,-15.065175828770357,-11.367839976645609,-7.524438793794534,-3.7117009922736663,0.10539647626324289,3.674180117224042,7.01261507712446
452203,1525053,72.58994695004303,73.20628178618915,73.4982213879325,73.58227929344348,73.42125042786574,72.18457400392832,67.52874970087109,63.73213059869012,64.31358397596935,64.57784793921752,62.77241164719868,60.76581342529317,59.763726671953826,59.09921693820234,57.73224137293658,55.730901422356894,57.33730608984874,59.90333638645903,61.83437070526676,63.84169162007264,65.83299774908477,67.82658083289985,69.69047525924323,71.4340638150328
452203,932993,8.20916753679003,9.070867900122293,9.47902990255968,9.596551618795397,9.37141647497819,7.642413891748143,1.1330860746776015,-4.174983286191512,-3.3620508392845263,-2.992582265074997,-5.516770445859644,-8.3222039788555,-9.723225743002919,-10.652279636162584,-12.563454004662107,-15.36153592608868,-13.1156147085053,-9.528036805661523,-6.828249487897166,-4.021805554874721,-1.2377519621800293,1.5494850507367737,4.1554037984680505,6.593122395425039
1525053,1260431,75.97307352891563,76.05486203797768,76.09360283820902,76.10475744178395,76.08338868237078,75.91927996260658,75.30144545793547,74.79762870503943,74.87478839491534,74.90985659856912,74.6702726356472,74.40399419861708,74.27101586168105,74.18283447521166,74.00143487413374,73.73585421718478,73.94902640054862,74.28954226929312,74.54579326894533,74.81216760835085,75.0764167629117,75.34096807261228,75.5883095130749,75.81968619346405
1525053,948003,119.52223213984507,120.01880523057892,120.25401723198352,120.32174161083122,120.19200271439419,119.1956283443972,115.44449028032267,112.38560285202522,112.85407239770042,113.06698649131269,111.61236957357238,109.9956790630324,109.18831058877795,108.6529235994995,107.55156887866927,105.93911489005058,107.23337457475964,109.30079234927977,110.85660199002534,112.47387476498743,114.07824463196403,115.68444901228897,117.18616490081207,118.59095188888898
1260431,948003,53.003011553098105,53.254219116645814,53.37320871735638,53.40746928547933,53.341836667281775,52.83778845657742,50.94015390651618,49.39271673690688,49.62970721295434,49.73741669560525,49.001551666630746,48.18369646718111,47.775263003734736,47.50442017386446,46.94726425626799,46.13155223849618,46.7862953731137,47.832165541400364,48.619222183189294,49.43737193993482,50.248994343228865,51.061544794452075,51.82123636158729,52.531893308496784
948003,952209,18.827590858562832,19.286190712946443,19.50341591424363,19.565961370002977,19.446143683293478,18.525962647472742,15.061676317709775,12.236703810399774,12.66934921434688,12.865981641977037,11.522600135593345,10.02953889938877,9.283910367283195,8.789464736008389,7.772331258535763,6.283182574929077,7.478469460219214,9.387790581393698,10.824626543729307,12.318225518253115,13.799908277755037,15.28328526429042,16.670164055455878,17.96752615620926
952209,960522,69.61660766613598,69.9349986478418,70.08581104874239,70.12923432694474,70.04604879922923,69.40719699728999,67.00205553267749,65.040768887475,65.3411405373491,65.47765604442992,64.54498990305525,63.50840598747373,62.99074031868706,62.64746277850264,61.94130004573502,60.907432488326556,61.73728134499296,63.062860976891166,64.06040951125155,65.09736676108018,66.12605096990636,67.15591142552647,68.11877631875599,69.01949268169942
952209,951596,1.6384411734939839,2.1291722278662553,2.361617029254326,2.4285446507038198,2.3003320942248684,1.3156797756396204,-2.3913272523869926,-5.414227769763301,-4.951269630507798,-4.740860408585084,-6.178364186116678,-7.77603480829737,-8.573904829913527,-9.102993148729878,-10.191390755197403,-11.784874696891182,-10.505841596708104,-8.46274638424114,-6.925240386327877,-5.326994349894756,-3.7414994225296443,-2.154191564326176,-0.6701429215503985,0.7181171607844288
952209,787061,24.954517329647167,25.33132867496873,25.509813076034572,25.561203928219005,25.462755000922666,24.706682684866138,21.860230859774273,19.53907510536032,19.89456081943151,20.05612504340788,18.952327499946122,17.725544700771664,17.112894505602114,16.7066302607967,15.870896384401995,14.647328357744271,15.629443059670564,17.198248312100553,18.37883327478395,19.60605790990224,20.823491514843308,22.042317191678116,23.181854542380943,24.247839962745186
960522,1108728,36.421966384853704,36.70238413020928,36.835209731002465,36.87345408611647,36.80018976812849,36.23753130036549,34.119241570064574,32.39186984584954,32.656417353995536,32.77665119509423,31.95522046507618,31.04226582383007,30.586340097192267,30.284003915011496,29.66206242560148,28.751500173205034,29.48237623045251,30.649859209005058,31.528434064955494,32.44171751434585,33.34771461569734,34.254747677527895,35.10277547339977,35.89606694901967
1108728,778833,10.227325103571433,10.469769612576782,10.584608413262554,10.617673845288197,10.554330737027763,10.067865603441003,8.236427607451665,6.7429708042240835,6.971694170641982,7.07564634575856,6.3654510270971185,5.576125660186419,5.181939875697484,4.920545051520358,4.38282480546795,3.595567858083524,4.227471115912068,5.2368574411189615,5.996458618659442,6.78606826761152,7.569378261488331,8.35358392952933,9.086774628043553,9.772641216339927
1108728,504123,7.929938024182445,8.09935707866811,8.179605879147326,8.202711843695365,8.158447984910964,7.81850849397082,6.53870844858068,5.4950880318674304,5.654918818038973,5.7275600970361005,5.231279030983527,4.679702268564002,4.404247142053662,4.221585698652779,3.8458293821342284,3.2956980213113765,3.737268972565058,4.442623272107225,4.973428914243946,5.525204331583952,6.072577580317145,6.620576721839771,7.132926848512361,7.612207115032718
778833,954272,5.57046060830465,5.725274571886378,5.798605372324282,5.8197194433768,5.779271434487607,5.468637072076785,4.299164616806484,3.3455114773961014,3.491563747518373,3.557942847291611,3.1044446317608103,2.6004175902395206,2.3487085953248994,2.181793828079265,1.838430297467486,1.335724053956949,1.739228543895658,2.3837764383048787,2.868822973360848,3.3730315443784398,3.87321744408291,4.3739752803018614,4.8421572926061245,5.280120294771278
778833,279457,5.9027457981067135,5.937798016276161,5.954401216375309,5.959181760764559,5.950023721016062,5.879691412545688,5.614905196258072,5.398983730731192,5.4320521692494435,5.4470813993867795,5.344402558134523,5.230283227978759,5.173292512149034,5.1355004893764375,5.057757803200186,4.94393752165063,5.035297028806564,5.181232401125633,5.291054258119438,5.405214689293231,5.518464326962168,5.631843459690987,5.737846934174971,5.837008368627459
954272,1164668,36.654118697160065,36.70669702441424,36.73160182456296,36.73877264114684,36.72503558152409,36.61953711881853,36.22235779438711,35.89847559609679,35.948078253874165,35.97062209908017,35.81660383720178,35.645424841968136,35.559938768223546,35.50325073406465,35.386636704800274,35.21590628247594,35.35294554320984,35.571848601688444,35.73658138717915,35.907822033939844,36.07769649044325,36.24776518953648,36.406770401262456,36.55551255294119
1164668,1166434,36.727059348580035,36.75334851220712,36.76580091228148,36.76938632057342,36.76251779076205,36.70976855940926,36.51117889719355,36.34923779804839,36.37403912693708,36.38531104954008,36.30830191860089,36.22271242098407,36.17996938411177,36.151625367032324,36.09331835240014,36.00795314123797,36.07647277160492,36.18592430084422,36.26829069358958,36.353911016969924,36.43884824522162,36.52388259476824,36.60338520063122,36.67775627647059
1164668,1280620,67.38418959883822,67.71426465326718,67.87061145420083,67.91562824719959,67.82939003956791,67.16709413480521,64.67369059809684,62.640430131052064,62.951824593765586,63.09334984422551,62.126457422433425,61.05183373013331,60.51517115607007,60.15929627496145,59.42721931346841,58.355411662210095,59.21571368792848,60.58993844393304,61.624094263958035,62.699104990844596,63.76553907889375,64.8331925787568,65.83139196348098,66.76516213790858
1164668,922696,39.45411869716006,39.50669702441424,39.531601824562955,39.538772641146835,39.52503558152409,39.419537118818525,39.022357794387105,38.698475596096785,38.74807825387416,38.770622099080164,38.61660383720178,38.44542484196813,38.35993876822354,38.30325073406465,38.18663670480027,38.01590628247594,38.15294554320984,38.37184860168844,38.53658138717915,38.70782203393984,38.87769649044325,39.04776518953648,39.20677040126245,39.355512552941185
1166434,1280620,30.908370271815837,31.121604599013313,31.222607399616464,31.251689044651066,31.195977636181045,30.76812275965293,29.15733994390327,27.843817695281423,28.044984029600776,28.136411846269578,27.511782228651683,26.81755630353745,26.470862782239955,26.24096131037333,25.76802663613446,25.075619923374667,25.631390258573266,26.519163773514265,27.187246736893243,27.881722693200494,28.570657989019857,29.260381046453507,29.905235516231077,30.508467575817043
1166434,922696,3.4108503149311535,3.4429815149198144,3.4582011150107,3.462583280700845,3.45418841093139,3.38971712816688,3.1469964299032327,2.9490684198369266,2.979381155145323,2.9931579494378813,2.8990356782899793,2.7944262923138625,2.742184802803281,2.7075421152617345,2.636277986266837,2.531942728179744,2.6156889430726835,2.7494630343651636,2.8501330699428173,2.954780131852129,3.058592299715321,3.162523171383405,3.2596930229937238,3.350591004575171
1280620,1062700,21.040788339113597,21.242338593587924,21.337806994158026,21.36529512439621,21.312636395842354,20.9082256221377,19.38570487848391,18.144156451704355,18.334299973184294,18.420718046473983,17.830314709273505,17.174128560877865,16.846431944856942,16.62912781391451,16.182107368401063,15.52764074949112,16.05295791563774,16.892086306472386,17.523561984186763,18.179984463436078,18.831169880032466,19.483099893223176,20.092619871506084,20.66279811960789
