,u,v,length,traffic_id,volume,Name,CS_id,geometry,Level,PowerKW_list,Number_Of_Chargers,vol_jan,vol_feb,vol_mar,vol_apr,vol_may,vol_jun,vol_jul,vol_aug,vol_sep,vol_oct,vol_nov,vol_dec,range,actual_range_jan,actual_range_feb,actual_range_mar,actual_range_apr,actual_range_may,actual_range_jun,actual_range_jul,actual_range_aug,actual_range_sep,actual_range_oct,actual_range_nov,actual_range_dec,charge_prob_jan,charge_prob_feb,charge_prob_mar,charge_prob_apr,charge_prob_may,charge_prob_jun,charge_prob_jul,charge_prob_aug,charge_prob_sep,charge_prob_oct,charge_prob_nov,charge_prob_dec,charge_cars_jan,charge_cars_feb,charge_cars_mar,charge_cars_apr,charge_cars_may,charge_cars_jun,charge_cars_jul,charge_cars_aug,charge_cars_sep,charge_cars_oct,charge_cars_nov,charge_cars_dec,new_id
1340,1451397,1819002,18327.976904800234,18788V1811746,593,Kiwi Minnesund,43514,"LINESTRING (11.18161516343743 60.24496726743741, 11.238005390648594 60.4070708934097)",2,"[25.0, 44.0, 44.0]",3,593,628,646,716,1067,743,623,749,730,738,711,600,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07636657043666764,0.07636657043666764,0.07636657043666764,0.06788139594370457,0.061093256349334116,0.05818405366603249,0.0555393239539401,0.0555393239539401,0.059895349362092266,0.06640571342318925,0.07450397115772454,0.07636657043666764,22,23,24,24,32,21,17,20,21,24,26,22,1451397_1819002
1341,1451397,1819002,18327.976904800234,18788V1811746,593,IONITY Dal,190876,"LINESTRING (11.18161516343743 60.24496726743741, 11.238005390648594 60.4070708934097)",3,[350.0],1,593,628,646,716,1067,743,623,749,730,738,711,600,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07636657043666764,0.07636657043666764,0.07636657043666764,0.06788139594370457,0.061093256349334116,0.05818405366603249,0.0555393239539401,0.0555393239539401,0.059895349362092266,0.06640571342318925,0.07450397115772454,0.07636657043666764,22,23,24,24,32,21,17,20,21,24,26,22,1451397_1819002
1342,1451397,1819002,18327.976904800234,99296V1811761,4011,Circle K Dal,75081,"LINESTRING (11.18161516343743 60.24496726743741, 11.238005390648594 60.4070708934097)",3,"[50.0, 50.0, 22.0]",3,4011,4068,3798,4199,4130,4510,3752,4265,4300,4520,4358,3671,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07636657043666764,0.07636657043666764,0.07636657043666764,0.06788139594370457,0.061093256349334116,0.05818405366603249,0.0555393239539401,0.0555393239539401,0.059895349362092266,0.06640571342318925,0.07450397115772454,0.07636657043666764,153,155,145,142,126,131,104,118,128,150,162,140,1451397_1819002
1343,1451397,1819002,18327.976904800234,99296V1811761,4011,Dal,243447,"LINESTRING (11.18161516343743 60.24496726743741, 11.238005390648594 60.4070708934097)",3,"[350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0]",12,4011,4068,3798,4199,4130,4510,3752,4265,4300,4520,4358,3671,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07636657043666764,0.07636657043666764,0.07636657043666764,0.06788139594370457,0.061093256349334116,0.05818405366603249,0.0555393239539401,0.0555393239539401,0.059895349362092266,0.06640571342318925,0.07450397115772454,0.07636657043666764,153,155,145,142,126,131,104,118,128,150,162,140,1451397_1819002
1344,1451397,1819002,18327.976904800234,99296V1811761,4011,Kiwi Minnesund,43514,"LINESTRING (11.18161516343743 60.24496726743741, 11.238005390648594 60.4070708934097)",2,"[25.0, 44.0, 44.0]",3,4011,4068,3798,4199,4130,4510,3752,4265,4300,4520,4358,3671,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07636657043666764,0.07636657043666764,0.07636657043666764,0.06788139594370457,0.061093256349334116,0.05818405366603249,0.0555393239539401,0.0555393239539401,0.059895349362092266,0.06640571342318925,0.07450397115772454,0.07636657043666764,153,155,145,142,126,131,104,118,128,150,162,140,1451397_1819002
1345,1451397,1819002,18327.976904800234,99296V1811761,4011,IONITY Dal,190876,"LINESTRING (11.18161516343743 60.24496726743741, 11.238005390648594 60.4070708934097)",3,[350.0],1,4011,4068,3798,4199,4130,4510,3752,4265,4300,4520,4358,3671,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07636657043666764,0.07636657043666764,0.07636657043666764,0.06788139594370457,0.061093256349334116,0.05818405366603249,0.0555393239539401,0.0555393239539401,0.059895349362092266,0.06640571342318925,0.07450397115772454,0.07636657043666764,153,155,145,142,126,131,104,118,128,150,162,140,1451397_1819002
1346,1451397,1819002,18327.976904800234,87610V1811579,12830,Circle K Dal,75081,"LINESTRING (11.18161516343743 60.24496726743741, 11.238005390648594 60.4070708934097)",3,"[50.0, 50.0, 22.0]",3,12830,15083,15208,13857,14010,16091,18326,17141,15000,13897,12307,12674,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07636657043666764,0.07636657043666764,0.07636657043666764,0.06788139594370457,0.061093256349334116,0.05818405366603249,0.0555393239539401,0.0555393239539401,0.059895349362092266,0.06640571342318925,0.07450397115772454,0.07636657043666764,489,575,580,470,427,468,508,475,449,461,458,483,1451397_1819002
1347,1451397,1819002,18327.976904800234,87610V1811579,12830,Dal,243447,"LINESTRING (11.18161516343743 60.24496726743741, 11.238005390648594 60.4070708934097)",3,"[350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0, 350.0]",12,12830,15083,15208,13857,14010,16091,18326,17141,15000,13897,12307,12674,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07636657043666764,0.07636657043666764,0.07636657043666764,0.06788139594370457,0.061093256349334116,0.05818405366603249,0.0555393239539401,0.0555393239539401,0.059895349362092266,0.06640571342318925,0.07450397115772454,0.07636657043666764,489,575,580,470,427,468,508,475,449,461,458,483,1451397_1819002
1348,1451397,1819002,18327.976904800234,87610V1811579,12830,Kiwi Minnesund,43514,"LINESTRING (11.18161516343743 60.24496726743741, 11.238005390648594 60.4070708934097)",2,"[25.0, 44.0, 44.0]",3,12830,15083,15208,13857,14010,16091,18326,17141,15000,13897,12307,12674,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07636657043666764,0.07636657043666764,0.07636657043666764,0.06788139594370457,0.061093256349334116,0.05818405366603249,0.0555393239539401,0.0555393239539401,0.059895349362092266,0.06640571342318925,0.07450397115772454,0.07636657043666764,489,575,580,470,427,468,508,475,449,461,458,483,1451397_1819002
1349,1451397,1819002,18327.976904800234,87610V1811579,12830,IONITY Dal,190876,"LINESTRING (11.18161516343743 60.24496726743741, 11.238005390648594 60.4070708934097)",3,[350.0],1,12830,15083,15208,13857,14010,16091,18326,17141,15000,13897,12307,12674,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07636657043666764,0.07636657043666764,0.07636657043666764,0.06788139594370457,0.061093256349334116,0.05818405366603249,0.0555393239539401,0.0555393239539401,0.059895349362092266,0.06640571342318925,0.07450397115772454,0.07636657043666764,489,575,580,470,427,468,508,475,449,461,458,483,1451397_1819002
1350,1819002,1536149,20055.514472098937,18523V2282344,95,Kiwi Minnesund,43514,"LINESTRING (11.238005390648594 60.4070708934097, 11.281695891645262 60.58577414471456)",2,"[25.0, 44.0, 44.0]",3,95,108,122,110,132,156,168,163,142,127,112,106,300,240,240,240,270,300,315,330,330,306,276,245,240,0.08356464363374558,0.08356464363374558,0.08356464363374558,0.07427968322999606,0.06685171490699646,0.0636682999114252,0.06077428627908769,0.06077428627908769,0.06554089696764359,0.07266490750760485,0.08152648159389812,0.08356464363374558,3,4,5,4,4,4,5,4,4,4,4,4,1819002_1536149
1351,1819002,1536149,20055.514472098937,52742V2282262,11660,Kiwi Minnesund,43514,"LINESTRING (11.238005390648594 60.4070708934097, 11.281695891645262 60.58577414471456)",2,"[25.0, 44.0, 44.0]",3,11660,14030,14225,12360,12424,14241,16984,15506,13358,12095,10431,11233,300,240,240,240,270,300,315,330,330,306,276,245,240,0.08356464363374558,0.08356464363374558,0.08356464363374558,0.07427968322999606,0.06685171490699646,0.0636682999114252,0.06077428627908769,0.06077428627908769,0.06554089696764359,0.07266490750760485,0.08152648159389812,0.08356464363374558,487,586,594,459,415,453,516,471,437,439,425,469,1819002_1536149
1352,1819002,1536149,20055.514472098937,88780V2282345,85,Kiwi Minnesund,43514,"LINESTRING (11.238005390648594 60.4070708934097, 11.281695891645262 60.58577414471456)",2,"[25.0, 44.0, 44.0]",3,85,97,87,98,98,114,127,123,113,103,89,86,300,240,240,240,270,300,315,330,330,306,276,245,240,0.08356464363374558,0.08356464363374558,0.08356464363374558,0.07427968322999606,0.06685171490699646,0.0636682999114252,0.06077428627908769,0.06077428627908769,0.06554089696764359,0.07266490750760485,0.08152648159389812,0.08356464363374558,3,4,3,3,3,3,3,3,3,3,3,3,1819002_1536149
1353,1536149,157100,15117.210381432971,05933V705192,5194,"Innlandsporten, Tangen E6",243592,"LINESTRING (11.281695891645262 60.58577414471456, 11.289034863829196 60.72139997105538)",3,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",8,5194,6404,6512,6404,6586,7548,8119,8398,7459,7146,6373,6297,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06298837658930405,0.06298837658930405,0.06298837658930405,0.055989668079381376,0.05039070127144324,0.047991144068041176,0.04580972842858476,0.04580972842858476,0.049402648305336506,0.05477250138200352,0.061452074721272246,0.06298837658930405,163,201,205,179,165,181,185,192,184,195,195,198,1536149_157100
1354,1536149,157100,15117.210381432971,10437V704575,4781,"Innlandsporten, Tangen E6",243592,"LINESTRING (11.281695891645262 60.58577414471456, 11.289034863829196 60.72139997105538)",3,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",8,4781,5878,5938,5091,5050,5943,6741,6687,5849,5557,4764,5074,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06298837658930405,0.06298837658930405,0.06298837658930405,0.055989668079381376,0.05039070127144324,0.047991144068041176,0.04580972842858476,0.04580972842858476,0.049402648305336506,0.05477250138200352,0.061452074721272246,0.06298837658930405,150,185,187,142,127,142,154,153,144,152,146,159,1536149_157100
1355,1536149,109296,12541.419066778546,47061V704629,1479,No CS,0,"LINESTRING (11.281695891645262 60.58577414471456, 11.50872679261953 60.57194187306214)",0,No CS,0,1479,1649,1933,1806,2036,2348,2650,2262,1940,1836,1714,1565,300,240,240,240,270,300,315,330,330,306,276,245,240,0.05225591277824394,0.05225591277824394,0.05225591277824394,0.046449700247327946,0.041804730222595156,0.03981402878342396,0.03800430020235923,0.03800430020235923,0.04098502962999525,0.04543992415499473,0.050981378320238,0.05225591277824394,38,43,50,41,42,46,50,42,39,41,43,40,1536149_109296
1356,157100,342866,10321.808366187428,05933V705192,5194,No CS,0,"LINESTRING (11.289034863829196 60.72139997105538, 11.288155418273039 60.81403336060002)",0,No CS,0,5194,6404,6512,6404,6586,7548,8119,8398,7459,7146,6373,6297,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04300753485911428,0.04300753485911428,0.04300753485911428,0.03822891987476825,0.03440602788729143,0.032767645606944215,0.031278207170264936,0.031278207170264936,0.0337313998895014,0.03739785639922981,0.041958570594257845,0.04300753485911428,111,137,140,122,113,123,126,131,125,133,133,135,157100_342866
1357,157100,342866,10321.808366187428,10437V704575,4781,No CS,0,"LINESTRING (11.289034863829196 60.72139997105538, 11.288155418273039 60.81403336060002)",0,No CS,0,4781,5878,5938,5091,5050,5943,6741,6687,5849,5557,4764,5074,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04300753485911428,0.04300753485911428,0.04300753485911428,0.03822891987476825,0.03440602788729143,0.032767645606944215,0.031278207170264936,0.031278207170264936,0.0337313998895014,0.03739785639922981,0.041958570594257845,0.04300753485911428,102,126,127,97,86,97,105,104,98,103,99,109,157100_342866
1358,157100,342866,10321.808366187428,23111V704635,9341,No CS,0,"LINESTRING (11.289034863829196 60.72139997105538, 11.288155418273039 60.81403336060002)",0,No CS,0,9341,9672,9319,10174,10241,11418,9954,10880,10425,10409,10192,9224,300,240,240,240,270,300,315,330,330,306,276,245,240,0.04300753485911428,0.04300753485911428,0.04300753485911428,0.03822891987476825,0.03440602788729143,0.032767645606944215,0.031278207170264936,0.031278207170264936,0.0337313998895014,0.03739785639922981,0.041958570594257845,0.04300753485911428,200,207,200,194,176,187,155,170,175,194,213,198,157100_342866
1359,157100,355581,18145.131932569384,51934V2523546,7863,Burger King Ringsaker,173569,"LINESTRING (11.289034863829196 60.72139997105538, 11.06288439116747 60.84095154321715)",3,"[50.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 50.0]",8,7863,8082,8157,9668,10118,11761,10929,12292,10732,10415,10630,9757,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07560471638570576,0.07560471638570576,0.07560471638570576,0.06720419234284956,0.06048377310856461,0.057603593436728204,0.05498524828051329,0.05498524828051329,0.059297816773102564,0.06574323163974415,0.07376069891288368,0.07560471638570576,297,305,308,324,305,338,300,337,318,342,392,368,157100_355581
1360,157100,355581,18145.131932569384,51934V2523546,7863,Circle K E6 Furnes,216231,"LINESTRING (11.289034863829196 60.72139997105538, 11.06288439116747 60.84095154321715)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0]",6,7863,8082,8157,9668,10118,11761,10929,12292,10732,10415,10630,9757,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07560471638570576,0.07560471638570576,0.07560471638570576,0.06720419234284956,0.06048377310856461,0.057603593436728204,0.05498524828051329,0.05498524828051329,0.059297816773102564,0.06574323163974415,0.07376069891288368,0.07560471638570576,297,305,308,324,305,338,300,337,318,342,392,368,157100_355581
1361,157100,355581,18145.131932569384,51934V2523546,7863,"Olrud Handelspark, Furnes, Hamar",243641,"LINESTRING (11.289034863829196 60.72139997105538, 11.06288439116747 60.84095154321715)",3,"[50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0]",18,7863,8082,8157,9668,10118,11761,10929,12292,10732,10415,10630,9757,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07560471638570576,0.07560471638570576,0.07560471638570576,0.06720419234284956,0.06048377310856461,0.057603593436728204,0.05498524828051329,0.05498524828051329,0.059297816773102564,0.06574323163974415,0.07376069891288368,0.07560471638570576,297,305,308,324,305,338,300,337,318,342,392,368,157100_355581
1362,157100,355581,18145.131932569384,51934V2523546,7863,Recharge IKEA Ringsaker,243643,"LINESTRING (11.289034863829196 60.72139997105538, 11.06288439116747 60.84095154321715)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 22.0, 22.0, 22.0, 22.0]",10,7863,8082,8157,9668,10118,11761,10929,12292,10732,10415,10630,9757,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07560471638570576,0.07560471638570576,0.07560471638570576,0.06720419234284956,0.06048377310856461,0.057603593436728204,0.05498524828051329,0.05498524828051329,0.059297816773102564,0.06574323163974415,0.07376069891288368,0.07560471638570576,297,305,308,324,305,338,300,337,318,342,392,368,157100_355581
1363,157100,355581,18145.131932569384,05933V705192,5194,Burger King Ringsaker,173569,"LINESTRING (11.289034863829196 60.72139997105538, 11.06288439116747 60.84095154321715)",3,"[50.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 50.0]",8,5194,6404,6512,6404,6586,7548,8119,8398,7459,7146,6373,6297,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07560471638570576,0.07560471638570576,0.07560471638570576,0.06720419234284956,0.06048377310856461,0.057603593436728204,0.05498524828051329,0.05498524828051329,0.059297816773102564,0.06574323163974415,0.07376069891288368,0.07560471638570576,196,242,246,215,199,217,223,230,221,234,235,238,157100_355581
1364,157100,355581,18145.131932569384,05933V705192,5194,Circle K E6 Furnes,216231,"LINESTRING (11.289034863829196 60.72139997105538, 11.06288439116747 60.84095154321715)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0]",6,5194,6404,6512,6404,6586,7548,8119,8398,7459,7146,6373,6297,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07560471638570576,0.07560471638570576,0.07560471638570576,0.06720419234284956,0.06048377310856461,0.057603593436728204,0.05498524828051329,0.05498524828051329,0.059297816773102564,0.06574323163974415,0.07376069891288368,0.07560471638570576,196,242,246,215,199,217,223,230,221,234,235,238,157100_355581
1365,157100,355581,18145.131932569384,05933V705192,5194,"Olrud Handelspark, Furnes, Hamar",243641,"LINESTRING (11.289034863829196 60.72139997105538, 11.06288439116747 60.84095154321715)",3,"[50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0]",18,5194,6404,6512,6404,6586,7548,8119,8398,7459,7146,6373,6297,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07560471638570576,0.07560471638570576,0.07560471638570576,0.06720419234284956,0.06048377310856461,0.057603593436728204,0.05498524828051329,0.05498524828051329,0.059297816773102564,0.06574323163974415,0.07376069891288368,0.07560471638570576,196,242,246,215,199,217,223,230,221,234,235,238,157100_355581
1366,157100,355581,18145.131932569384,05933V705192,5194,Recharge IKEA Ringsaker,243643,"LINESTRING (11.289034863829196 60.72139997105538, 11.06288439116747 60.84095154321715)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 22.0, 22.0, 22.0, 22.0]",10,5194,6404,6512,6404,6586,7548,8119,8398,7459,7146,6373,6297,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07560471638570576,0.07560471638570576,0.07560471638570576,0.06720419234284956,0.06048377310856461,0.057603593436728204,0.05498524828051329,0.05498524828051329,0.059297816773102564,0.06574323163974415,0.07376069891288368,0.07560471638570576,196,242,246,215,199,217,223,230,221,234,235,238,157100_355581
1367,157100,355581,18145.131932569384,10437V704575,4781,Burger King Ringsaker,173569,"LINESTRING (11.289034863829196 60.72139997105538, 11.06288439116747 60.84095154321715)",3,"[50.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 50.0]",8,4781,5878,5938,5091,5050,5943,6741,6687,5849,5557,4764,5074,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07560471638570576,0.07560471638570576,0.07560471638570576,0.06720419234284956,0.06048377310856461,0.057603593436728204,0.05498524828051329,0.05498524828051329,0.059297816773102564,0.06574323163974415,0.07376069891288368,0.07560471638570576,180,222,224,171,152,171,185,183,173,182,175,191,157100_355581
1368,157100,355581,18145.131932569384,10437V704575,4781,Circle K E6 Furnes,216231,"LINESTRING (11.289034863829196 60.72139997105538, 11.06288439116747 60.84095154321715)",3,"[50.0, 50.0, 50.0, 50.0, 150.0, 150.0]",6,4781,5878,5938,5091,5050,5943,6741,6687,5849,5557,4764,5074,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07560471638570576,0.07560471638570576,0.07560471638570576,0.06720419234284956,0.06048377310856461,0.057603593436728204,0.05498524828051329,0.05498524828051329,0.059297816773102564,0.06574323163974415,0.07376069891288368,0.07560471638570576,180,222,224,171,152,171,185,183,173,182,175,191,157100_355581
1369,157100,355581,18145.131932569384,10437V704575,4781,"Olrud Handelspark, Furnes, Hamar",243641,"LINESTRING (11.289034863829196 60.72139997105538, 11.06288439116747 60.84095154321715)",3,"[50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0, 50.0, 150.0, 150.0]",18,4781,5878,5938,5091,5050,5943,6741,6687,5849,5557,4764,5074,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07560471638570576,0.07560471638570576,0.07560471638570576,0.06720419234284956,0.06048377310856461,0.057603593436728204,0.05498524828051329,0.05498524828051329,0.059297816773102564,0.06574323163974415,0.07376069891288368,0.07560471638570576,180,222,224,171,152,171,185,183,173,182,175,191,157100_355581
1370,157100,355581,18145.131932569384,10437V704575,4781,Recharge IKEA Ringsaker,243643,"LINESTRING (11.289034863829196 60.72139997105538, 11.06288439116747 60.84095154321715)",3,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 22.0, 22.0, 22.0, 22.0]",10,4781,5878,5938,5091,5050,5943,6741,6687,5849,5557,4764,5074,300,240,240,240,270,300,315,330,330,306,276,245,240,0.07560471638570576,0.07560471638570576,0.07560471638570576,0.06720419234284956,0.06048377310856461,0.057603593436728204,0.05498524828051329,0.05498524828051329,0.059297816773102564,0.06574323163974415,0.07376069891288368,0.07560471638570576,180,222,224,171,152,171,185,183,173,182,175,191,157100_355581
1371,157100,109296,20537.18237371782,05933V705192,5194,No CS,0,"LINESTRING (11.289034863829196 60.72139997105538, 11.50872679261953 60.57194187306214)",0,No CS,0,5194,6404,6512,6404,6586,7548,8119,8398,7459,7146,6373,6297,300,240,240,240,270,300,315,330,330,306,276,245,240,0.08557159322382425,0.08557159322382425,0.08557159322382425,0.07606363842117711,0.0684572745790594,0.06519740436100896,0.06223388598096309,0.06223388598096309,0.06711497507750921,0.074410081064195,0.08348448119397489,0.08557159322382425,222,274,278,243,225,246,252,261,250,265,266,269,157100_109296
1372,157100,109296,20537.18237371782,10437V704575,4781,No CS,0,"LINESTRING (11.289034863829196 60.72139997105538, 11.50872679261953 60.57194187306214)",0,No CS,0,4781,5878,5938,5091,5050,5943,6741,6687,5849,5557,4764,5074,300,240,240,240,270,300,315,330,330,306,276,245,240,0.08557159322382425,0.08557159322382425,0.08557159322382425,0.07606363842117711,0.0684572745790594,0.06519740436100896,0.06223388598096309,0.06223388598096309,0.06711497507750921,0.074410081064195,0.08348448119397489,0.08557159322382425,204,251,254,193,172,193,209,208,196,206,198,217,157100_109296
1373,342866,1533628,15554.232057430376,23111V704635,9341,Grønn Kontakt Elverum Hurtigladestasjon,31239,"LINESTRING (11.288155418273039 60.81403336060002, 11.537272393358052 60.88268322212163)",3,"[50.0, 50.0]",2,9341,9672,9319,10174,10241,11418,9954,10880,10425,10409,10192,9224,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06480930023929324,0.06480930023929324,0.06480930023929324,0.05760826687937176,0.051847440191434585,0.04937851446803294,0.0471340365376678,0.0471340365376678,0.05083082371709273,0.05635591325155933,0.06322858559931048,0.06480930023929324,302,313,301,293,265,281,234,256,264,293,322,298,342866_1533628
1374,342866,1533628,15554.232057430376,23111V704635,9341,Burger King Elverum,216253,"LINESTRING (11.288155418273039 60.81403336060002, 11.537272393358052 60.88268322212163)",3,"[150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0]",12,9341,9672,9319,10174,10241,11418,9954,10880,10425,10409,10192,9224,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06480930023929324,0.06480930023929324,0.06480930023929324,0.05760826687937176,0.051847440191434585,0.04937851446803294,0.0471340365376678,0.0471340365376678,0.05083082371709273,0.05635591325155933,0.06322858559931048,0.06480930023929324,302,313,301,293,265,281,234,256,264,293,322,298,342866_1533628
1375,342866,1533628,15554.232057430376,23111V704635,9341,IONITY Elverum,150272,"LINESTRING (11.288155418273039 60.81403336060002, 11.537272393358052 60.88268322212163)",3,[350.0],1,9341,9672,9319,10174,10241,11418,9954,10880,10425,10409,10192,9224,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06480930023929324,0.06480930023929324,0.06480930023929324,0.05760826687937176,0.051847440191434585,0.04937851446803294,0.0471340365376678,0.0471340365376678,0.05083082371709273,0.05635591325155933,0.06322858559931048,0.06480930023929324,302,313,301,293,265,281,234,256,264,293,322,298,342866_1533628
1376,342866,1533628,15554.232057430376,23111V704635,9341,Elverum - Terningen arena,243651,"LINESTRING (11.288155418273039 60.81403336060002, 11.537272393358052 60.88268322212163)",3,"[50.0, 50.0]",2,9341,9672,9319,10174,10241,11418,9954,10880,10425,10409,10192,9224,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06480930023929324,0.06480930023929324,0.06480930023929324,0.05760826687937176,0.051847440191434585,0.04937851446803294,0.0471340365376678,0.0471340365376678,0.05083082371709273,0.05635591325155933,0.06322858559931048,0.06480930023929324,302,313,301,293,265,281,234,256,264,293,322,298,342866_1533628
1377,342866,1533628,15554.232057430376,23111V704635,9341,Elverum Supercharger,61848,"LINESTRING (11.288155418273039 60.81403336060002, 11.537272393358052 60.88268322212163)",3,[120.0],1,9341,9672,9319,10174,10241,11418,9954,10880,10425,10409,10192,9224,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06480930023929324,0.06480930023929324,0.06480930023929324,0.05760826687937176,0.051847440191434585,0.04937851446803294,0.0471340365376678,0.0471340365376678,0.05083082371709273,0.05635591325155933,0.06322858559931048,0.06480930023929324,302,313,301,293,265,281,234,256,264,293,322,298,342866_1533628
1378,342866,1533628,15554.232057430376,82641V705036,1618,Grønn Kontakt Elverum Hurtigladestasjon,31239,"LINESTRING (11.288155418273039 60.81403336060002, 11.537272393358052 60.88268322212163)",3,"[50.0, 50.0]",2,1618,1619,1485,1700,1640,1777,1387,1637,1681,1738,1832,1444,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06480930023929324,0.06480930023929324,0.06480930023929324,0.05760826687937176,0.051847440191434585,0.04937851446803294,0.0471340365376678,0.0471340365376678,0.05083082371709273,0.05635591325155933,0.06322858559931048,0.06480930023929324,52,52,48,48,42,43,32,38,42,48,57,46,342866_1533628
1379,342866,1533628,15554.232057430376,82641V705036,1618,Burger King Elverum,216253,"LINESTRING (11.288155418273039 60.81403336060002, 11.537272393358052 60.88268322212163)",3,"[150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0, 150.0, 50.0]",12,1618,1619,1485,1700,1640,1777,1387,1637,1681,1738,1832,1444,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06480930023929324,0.06480930023929324,0.06480930023929324,0.05760826687937176,0.051847440191434585,0.04937851446803294,0.0471340365376678,0.0471340365376678,0.05083082371709273,0.05635591325155933,0.06322858559931048,0.06480930023929324,52,52,48,48,42,43,32,38,42,48,57,46,342866_1533628
1380,342866,1533628,15554.232057430376,82641V705036,1618,IONITY Elverum,150272,"LINESTRING (11.288155418273039 60.81403336060002, 11.537272393358052 60.88268322212163)",3,[350.0],1,1618,1619,1485,1700,1640,1777,1387,1637,1681,1738,1832,1444,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06480930023929324,0.06480930023929324,0.06480930023929324,0.05760826687937176,0.051847440191434585,0.04937851446803294,0.0471340365376678,0.0471340365376678,0.05083082371709273,0.05635591325155933,0.06322858559931048,0.06480930023929324,52,52,48,48,42,43,32,38,42,48,57,46,342866_1533628
1381,342866,1533628,15554.232057430376,82641V705036,1618,Elverum - Terningen arena,243651,"LINESTRING (11.288155418273039 60.81403336060002, 11.537272393358052 60.88268322212163)",3,"[50.0, 50.0]",2,1618,1619,1485,1700,1640,1777,1387,1637,1681,1738,1832,1444,300,240,240,240,270,300,315,330,330,306,276,245,240,0.06480930023929324,0.06480930023929324,0.06480930023929324,0.05760826687937176,0.051847440191434585,0.04937851446803294,0.0471340365376678,0.0471340365376678,0.05083082371709273,0.05635591325155933,0.06322858559931048,0.06480930023929324,52,52,48,48,42,43,32,38,42,48,57,46,342866_1533628
